user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud,extra_column
315-519-7024x410,2025-01-19 00:08:36,oneill-young.org,181.159.240.234,56511,UDP,2898,1901,4394,False,,
001-590-891-3697x7161,2025-04-11 06:55:28,arnold-roman.com,145.233.66.7,55628,UDP,2263,1043,4520,True,,
(638)820-1943x310,2025-03-06 13:12:46,walter.com,162.211.25.48,17524,TCP,1503,1818,4570,True,,
4145300227,2025-04-03 18:27:40,hart-sparks.com,72.195.185.90,33113,TCP,2324,769,4440,True,True,
264.874.0241,2025-01-18 04:42:11,garner.org,61.197.184.229,57854,TCP,2872,2561,1235,False,False,
(225)494-9976x508,2025-03-08 00:30:44,rivera.com,18.140.200.81,28962,TCP,862,2691,876,True,True,
(741)208-2177,2025-03-03 17:21:51,morales-carter.info,156.95.62.114,4419,TCP,996,2262,972,True,,
620-577-1058x16865,2025-02-17 01:02:14,keller.com,97.172.84.27,52491,TCP,3321,1234,3914,True,,
+1-868-257-4609,2025-04-20 11:17:45,mcdonald.info,123.55.8.207,24418,TCP,3173,4119,2420,True,True,
001-481-552-9384x13693,2025-03-23 13:36:59,melton.com,220.253.239.240,48151,UDP,249,3429,1208,False,True,
743-938-2879,2025-04-05 01:51:20,smith.com,75.176.166.14,61778,TCP,2735,4430,2267,False,False,
577.210.9680x971,2025-01-16 10:43:25,richards.info,122.60.105.17,37648,TCP,2428,3871,4406,False,,
(321)721-1230x07336,2025-03-04 16:24:39,schmidt-whitney.com,142.132.161.5,47015,TCP,3480,972,417,False,,
+1-488-498-3103,2025-02-20 15:38:18,ortega-phillips.biz,41.27.139.92,15055,UDP,2931,2488,3054,False,,
001-861-383-7101x08678,2025-04-04 04:23:37,garza.net,123.148.188.147,64897,TCP,1261,140,2272,True,,
252.748.5429,2025-04-25 23:39:34,ruiz.net,89.63.214.145,5149,UDP,19,4600,790,False,False,
+1-390-509-9991,2025-02-02 07:31:20,payne-cook.com,85.76.139.229,23974,UDP,3163,395,377,False,,
516-208-2173x802,2025-03-28 20:39:40,cantu.net,69.25.34.57,6310,TCP,1812,2519,4334,False,False,
+1-254-431-0008x81131,2025-01-29 03:55:00,thomas-jones.com,197.48.205.86,50406,UDP,2259,4357,2464,True,,
001-955-875-6939x439,2025-04-24 22:04:40,good-martin.org,202.236.13.134,4009,UDP,2249,2480,2777,False,False,
680.980.7677,2025-04-22 12:17:14,neal-phillips.com,57.69.183.182,61280,UDP,2817,1424,1091,False,,
212-833-2869x2510,2025-01-12 03:57:39,crawford.com,123.232.36.25,4133,UDP,3169,3741,1527,True,,
617-431-7527,2025-02-04 08:59:56,watts.info,173.17.57.252,52173,TCP,2581,2816,2831,True,True,
6079437596,2025-04-05 20:23:10,hale.com,188.244.118.133,45954,UDP,635,4754,3016,False,True,
(655)890-4895x3134,2025-02-16 02:40:24,wolfe.org,26.161.52.146,14305,TCP,1770,177,2763,False,,
(837)273-1894,2025-03-14 19:51:15,haley-vasquez.biz,28.167.137.123,1141,UDP,2937,3817,4433,True,False,
001-472-405-1741,2025-01-28 08:16:21,johnson.com,34.160.248.140,53980,UDP,1603,4410,338,True,,
651-681-7161x7718,2025-04-15 14:50:59,watson.net,76.173.204.78,41298,UDP,1048,3623,1667,False,False,
(623)845-1811,2025-01-21 14:29:23,mack-lyons.com,203.227.52.149,65421,UDP,2807,1645,4155,False,True,
950-901-5567,2025-01-19 14:10:58,moon.com,91.166.58.205,21508,TCP,1020,1071,1986,True,True,
(467)611-8365x057,2025-03-09 09:03:53,lutz.net,141.166.59.73,16397,UDP,1774,1227,4395,False,,
+1-882-448-4269,2025-01-15 20:41:59,moore.com,130.225.98.75,55082,UDP,1758,4739,143,False,,
(678)573-8424x0347,2025-02-03 05:46:46,williams.com,114.133.43.214,16327,UDP,1275,3987,2340,True,,
631-570-3890x052,2025-04-05 05:30:44,harvey-crawford.net,37.243.173.124,6234,UDP,1874,2150,3762,False,,
001-438-619-3543x863,2025-04-06 21:03:15,gomez.net,46.88.216.233,4665,TCP,1523,991,4611,True,,
001-813-778-6984x96981,2025-04-07 19:24:51,harvey.org,98.229.242.101,61015,TCP,1947,2244,3120,False,,
001-531-297-4357,2025-02-06 22:47:30,morris.org,211.42.114.111,27581,TCP,1342,1959,2952,True,True,
(356)697-9750x6842,2025-01-06 05:20:12,morgan.com,159.194.250.37,61340,TCP,2721,1204,4713,True,,
907-721-5824x1149,2025-04-12 21:19:42,powers.org,107.29.151.143,13414,TCP,2943,2937,3610,True,,
001-367-353-7705x57974,2025-01-16 09:35:57,harrington.org,184.214.200.222,35268,TCP,2187,1593,2416,False,True,
214.230.3180x38674,2025-02-20 05:02:19,hickman-hayden.com,114.17.207.89,20589,UDP,2711,1115,3734,True,,
+1-372-394-7879x09202,2025-03-26 20:32:06,strong.com,65.230.66.118,47549,UDP,2494,3830,2415,True,False,
862.200.9313,2025-03-15 08:25:09,kemp-miller.com,44.227.129.105,7411,UDP,2778,3792,4624,True,False,
001-543-557-4755x050,2025-01-06 07:45:38,medina.biz,106.88.249.147,13712,TCP,1746,2620,2368,False,True,
420.248.7858x0369,2025-04-27 21:19:27,bell.com,169.3.4.11,38935,UDP,3256,3325,557,False,True,
001-782-610-0715,2025-03-18 10:27:36,schroeder.org,180.172.50.121,7036,UDP,1739,201,3946,False,True,
(589)595-7124x39578,2025-04-20 07:19:54,lewis-martinez.net,66.252.91.232,1590,UDP,3058,405,1860,True,False,
+1-643-224-0279x31268,2025-02-23 16:36:48,mendoza.com,87.250.187.114,2438,TCP,3325,3223,2404,False,True,
749-665-0046x247,2025-03-29 12:29:00,castillo.com,181.79.85.94,47841,TCP,2486,1278,1536,False,False,
826.548.2610x0489,2025-03-29 22:44:11,mcmahon-gray.com,195.130.78.197,13494,TCP,178,1934,184,False,,
4995631289,2025-01-12 08:21:33,nguyen-morris.com,48.56.169.137,20636,UDP,2316,4731,4683,True,False,
(419)657-2472x979,2025-02-18 07:46:11,wiggins.com,101.175.254.50,46062,TCP,2893,3776,4753,True,False,
3199943712,2025-02-17 19:45:52,allen-gross.net,180.9.161.22,42143,TCP,525,2016,1485,True,True,
(733)668-4922x138,2025-02-27 17:57:30,tyler.com,4.176.187.73,63061,UDP,2271,537,2846,True,False,
(235)523-8280x6250,2025-01-03 00:06:17,thompson.com,193.176.71.27,12329,TCP,3126,4647,1001,True,False,
864-316-5177,2025-03-21 08:16:13,watson-ho.org,140.205.22.210,52031,UDP,787,4375,465,True,True,
001-721-763-4511x993,2025-03-22 14:09:32,olson.biz,47.217.209.144,44422,UDP,1262,251,1382,False,True,
220-506-9337,2025-01-15 04:07:21,gray.com,26.68.54.191,20075,UDP,3318,222,2651,False,True,
001-933-778-8557,2025-03-31 08:22:12,sullivan.com,197.182.173.85,36993,TCP,187,2405,4434,True,True,
(759)385-2386,2025-03-29 22:37:37,smith.com,122.254.250.76,2620,UDP,315,368,3638,True,True,
(715)465-0834x556,2025-03-08 13:05:11,watson-ramirez.com,84.34.85.142,17837,UDP,2781,2637,3281,False,False,
2164091808,2025-03-16 16:11:16,richardson-miles.biz,221.148.108.139,63422,UDP,1542,2037,4289,True,True,
993-978-6618,2025-02-05 13:05:36,chan.com,114.253.106.30,1426,TCP,817,1759,3586,False,,
594.649.6628x597,2025-02-10 07:54:52,terry-cardenas.com,62.11.141.25,17425,UDP,473,1303,1652,False,,
327.710.7589x07649,2025-02-11 06:02:49,rodriguez-green.com,63.35.95.126,59827,UDP,653,1467,2872,True,False,
8964596247,2025-04-01 23:10:41,green-garcia.net,170.84.20.49,14754,TCP,2995,1997,4125,True,True,
001-550-292-5299,2025-01-18 01:24:02,castro.com,152.171.22.171,39114,UDP,92,2602,218,True,True,
427-982-8972,2025-02-04 06:06:28,carpenter-andrews.net,203.162.65.101,58868,UDP,1947,731,2018,True,True,
(991)689-3129x29969,2025-04-04 13:21:23,thomas-nixon.com,100.207.117.151,39053,TCP,1410,4997,2364,True,False,
+1-362-562-0053x336,2025-02-07 00:26:05,hurst.com,93.167.159.106,18505,TCP,693,3098,1113,False,True,
(451)949-3365,2025-03-12 05:26:17,curtis-moore.org,46.233.18.242,65415,UDP,2480,2482,4453,True,,
(908)900-6696x5443,2025-02-13 01:34:37,porter.com,29.43.59.237,27970,UDP,3009,3777,1982,False,,
(267)484-4019x49683,2025-04-01 10:15:29,trujillo-lucas.biz,22.76.179.236,46573,TCP,2085,4020,2730,True,False,
+1-704-739-3097x3798,2025-04-14 04:19:06,carpenter-rodgers.com,153.3.72.140,24215,TCP,2398,2202,1488,False,False,
8492630124,2025-03-13 03:30:43,mitchell-howell.com,102.52.72.84,45505,TCP,2645,4818,3644,False,True,
2464634687,2025-02-08 20:01:55,evans.com,209.11.208.223,58099,TCP,900,4594,2206,True,False,
577.308.2058,2025-04-10 06:39:01,zimmerman.org,50.215.138.48,28182,UDP,1870,3940,2766,True,True,
(273)227-2887,2025-02-17 22:14:34,johnson.org,98.46.128.223,14862,UDP,3515,1257,4316,True,False,
2093211511,2025-03-11 15:09:49,moore.biz,77.242.13.137,52922,UDP,544,2430,3853,False,True,
(507)362-7093,2025-02-09 02:01:57,allen-villa.com,196.108.54.109,56145,UDP,224,3170,581,False,,
001-651-853-2007x54055,2025-01-21 13:00:13,clark.com,222.137.26.88,14873,TCP,3106,1065,258,False,,
768.413.7836,2025-03-21 04:36:39,peterson.info,77.237.27.216,62672,UDP,2358,112,4879,False,True,
+1-559-231-1713,2025-02-27 05:05:35,watkins.com,186.139.243.153,57515,UDP,135,1607,1522,True,,
(902)770-8880x872,2025-01-01 16:18:16,burton-meyers.biz,92.210.99.39,14123,UDP,421,3447,1450,False,True,
824.417.1636x39777,2025-01-28 20:30:46,brown-johnson.org,186.100.2.187,19609,UDP,779,1162,4814,False,True,
918-801-2369,2025-03-29 15:25:24,johnston.com,54.103.18.39,20163,UDP,660,1002,3630,False,,
6552442224,2025-01-01 19:40:00,lawson.net,187.42.227.189,57371,UDP,581,2318,806,False,,
325.298.0001,2025-03-15 01:37:25,berger.info,75.113.200.43,24822,TCP,578,104,2254,False,False,
957-995-2379,2025-04-09 07:19:41,rivera.com,85.89.17.149,58365,UDP,255,1269,1847,True,,
2478631441,2025-03-13 20:55:08,boyd.com,132.235.70.147,2990,TCP,2965,2025,1459,False,,
940.988.0205x81808,2025-03-05 13:38:27,woodard.net,28.0.135.215,33898,UDP,1042,813,3610,True,False,
479.412.5981,2025-03-27 11:47:50,braun.com,76.197.218.35,31938,UDP,425,4129,4297,True,,
+1-927-739-9237x2665,2025-03-29 12:45:53,jones.com,145.35.197.234,2281,UDP,2458,1360,1089,True,,
920-482-9948x9297,2025-02-05 04:10:39,costa.org,28.160.186.126,12217,UDP,1158,2869,4930,True,,
001-461-600-8286x6301,2025-03-28 01:04:32,estrada.info,141.180.22.48,16518,TCP,3531,4321,4488,True,,
+1-911-995-5263x039,2025-04-14 10:21:08,wolfe.biz,108.26.72.243,12848,UDP,2303,4582,4541,False,True,
342.778.9350,2025-02-01 17:24:08,jordan.org,91.186.56.202,60171,TCP,1503,1325,1955,False,,
+1-551-470-4283x7072,2025-02-11 01:51:36,collins-johnson.com,13.66.212.1,16022,TCP,2213,2849,3737,True,,
+1-903-973-3717x61757,2025-03-02 04:02:55,smith.com,149.168.109.17,12323,TCP,3493,4454,3958,False,,
+1-864-295-6593,2025-02-24 02:45:39,flores.com,214.230.35.127,43903,TCP,1121,2394,3650,False,False,
229.642.5375x836,2025-01-07 08:53:05,steele.com,129.253.171.139,27879,TCP,2636,3916,1194,False,False,
504.530.1183x3993,2025-02-25 00:32:25,davis-conley.com,50.109.245.242,3454,UDP,552,2113,3861,False,True,
5618550349,2025-03-25 09:01:31,johnson.com,185.157.97.32,40120,UDP,2240,4896,1387,True,True,
640.388.5353x17884,2025-01-13 15:09:02,morris.com,4.18.204.135,60752,TCP,2446,797,4139,False,,
698.312.7902x06896,2025-02-09 04:22:46,perry-lewis.com,173.211.165.232,24833,TCP,678,2089,868,False,,
449-658-9402,2025-03-26 09:12:58,peters.org,219.198.118.198,19547,UDP,2232,1776,1793,True,False,
5627752102,2025-04-19 17:49:58,brown.com,123.11.209.144,22628,UDP,531,1629,4469,False,,
386-594-7009x72389,2025-03-18 09:01:25,dixon-adkins.com,210.132.248.13,43563,UDP,224,470,4540,True,,
+1-843-501-9729,2025-01-04 00:25:30,fleming-newton.com,44.72.223.141,34955,TCP,2408,3318,409,False,False,
+1-333-587-7268x3608,2025-04-06 00:33:27,garza-ramos.com,170.110.49.195,13970,TCP,1135,2784,1334,False,False,
586.890.7614,2025-01-06 02:41:33,medina-soto.biz,22.127.87.91,45361,UDP,1702,887,4362,True,,
+1-792-340-7289x26513,2025-03-13 17:29:04,jones.com,66.14.60.143,31037,UDP,397,2426,260,True,False,
(272)901-1640x262,2025-03-04 06:55:35,schmitt.net,36.54.43.206,31061,TCP,2289,2887,137,False,True,
566-600-7227x2001,2025-02-25 13:00:56,johnson.biz,199.26.65.44,35452,UDP,1857,3239,334,True,False,
(755)646-5270x2902,2025-01-15 13:06:19,huerta.biz,18.55.119.53,6218,UDP,1661,1667,1950,False,,
755-368-2824,2025-02-18 14:18:28,adams-moore.biz,28.50.48.98,55087,TCP,1598,2593,3201,True,False,
513-631-4555x611,2025-02-24 06:33:12,wilson.org,178.4.36.99,17219,TCP,275,4550,3399,True,True,
702-353-1883x48716,2025-01-24 09:34:27,johnson.com,39.162.247.222,50611,UDP,2367,2059,1579,True,,
836-851-7577x0594,2025-01-07 14:02:04,cunningham-kerr.com,28.232.242.191,53649,UDP,2872,3548,2633,True,True,
8792728678,2025-03-10 19:11:41,sullivan-reynolds.org,135.86.179.145,36741,TCP,3462,4593,659,True,False,
(644)503-1929,2025-02-13 04:14:27,mitchell.com,181.156.41.161,55090,UDP,3424,1884,480,True,True,
(298)246-0629,2025-02-22 18:01:30,mills.com,122.200.39.210,13973,UDP,2304,221,1891,True,False,
001-617-375-4962,2025-03-12 18:36:45,johnson.com,146.156.251.14,29158,UDP,2920,1606,4909,False,False,
001-981-539-1125,2025-03-07 09:27:53,nelson.biz,201.101.155.97,48091,UDP,306,502,3149,True,True,
001-264-326-9945x5176,2025-04-14 18:42:52,frye.biz,52.150.149.227,46971,UDP,3461,529,1950,True,,
(982)264-8371x24888,2025-04-16 03:44:20,cruz.com,44.147.188.42,63360,TCP,2805,1688,1522,True,True,
971-719-2777x6049,2025-01-22 08:00:17,smith.com,77.181.124.123,24890,UDP,935,3205,255,True,,
800-495-5229x098,2025-02-03 14:41:49,martinez.info,136.13.51.222,13072,TCP,3224,4564,2401,True,,
(530)972-1724x437,2025-02-03 23:58:15,walker.info,184.165.19.239,15718,UDP,2064,1354,3072,False,True,
370-394-5208,2025-03-28 08:53:54,bryant.org,149.170.105.29,40039,TCP,494,137,2986,False,True,
(908)268-5346,2025-03-29 15:54:49,schmidt-bond.net,169.127.101.104,52901,TCP,151,2337,4719,False,,
+1-983-213-5017x1701,2025-01-29 15:42:18,davis.com,220.22.219.125,60114,TCP,372,3130,1553,False,,
740.818.1144,2025-01-03 00:40:22,schmidt.com,203.116.115.238,1043,TCP,639,3690,4562,False,False,
(374)700-9233,2025-03-08 12:03:54,downs-haas.info,64.178.199.158,3527,TCP,2599,4740,2310,True,True,
+1-951-278-3850,2025-03-04 19:29:06,davis.biz,167.231.112.73,40837,UDP,2487,2754,3986,False,False,
+1-236-800-9674x1791,2025-03-12 15:17:10,green.net,111.33.130.22,14567,UDP,2983,289,3156,False,,
+1-547-991-0701x006,2025-04-20 11:50:46,gilmore-rios.com,52.70.141.197,34831,TCP,2653,2588,4485,False,False,
(334)734-3123,2025-03-27 04:26:24,garcia-vasquez.com,49.86.168.27,15139,TCP,1552,3289,1248,False,,
+1-404-665-6433x19433,2025-01-17 17:13:01,wells.com,4.231.80.38,31266,UDP,195,4735,3635,True,True,
925.851.6238,2025-04-04 18:09:17,clark.net,102.223.82.103,11248,TCP,602,3161,2595,True,True,
2904274977,2025-01-30 02:55:24,taylor.com,201.27.153.72,21462,UDP,1898,1206,3813,False,False,
453-508-9622,2025-04-29 13:28:50,moore.org,61.119.158.97,7277,UDP,2789,1437,351,True,,
001-560-652-2556x0997,2025-03-21 03:25:58,garner.net,139.145.168.248,14630,UDP,740,996,4364,False,,
+1-984-973-2197x067,2025-03-03 07:48:22,kaiser-ramirez.com,30.26.26.208,46663,TCP,2211,2998,1520,False,False,
001-356-420-4114,2025-04-03 22:47:49,williams.com,54.189.108.166,18898,TCP,2722,3690,1585,False,True,
+1-793-943-6682x9227,2025-02-26 16:40:20,rogers-mckee.com,84.184.56.0,12974,UDP,2748,1813,1774,False,,
531-685-2596x67764,2025-03-07 06:00:39,barajas-gonzalez.com,68.116.239.140,41044,UDP,2554,3046,4399,False,False,
+1-966-444-9986x83808,2025-03-17 03:43:30,ball.com,86.211.142.74,57334,UDP,1936,894,3868,False,,
411.443.8402x598,2025-01-14 05:14:36,ewing-brown.com,126.82.208.142,59055,TCP,2822,3901,4251,False,,
643-532-0496x810,2025-02-22 06:51:37,fuentes-thomas.net,162.237.27.222,50762,TCP,1412,1064,4746,False,False,
274.870.4572x7650,2025-03-10 22:28:06,holland.com,56.172.129.16,15715,TCP,1784,3214,4409,True,False,
2245068999,2025-02-21 06:01:58,duncan-lopez.com,1.215.255.169,1034,UDP,258,1613,1444,True,False,
(408)877-1129,2025-04-26 10:55:07,foster.biz,148.159.67.21,57219,UDP,603,3763,2813,True,False,
+1-299-465-8772x3352,2025-03-30 08:19:04,smith-melton.com,82.90.110.28,14178,UDP,1715,4636,3187,False,False,
+1-506-898-3522x3761,2025-01-22 15:05:25,henson.org,47.128.222.224,6572,TCP,163,580,2438,False,True,
+1-577-571-5345x36266,2025-03-31 19:37:50,wood.net,143.55.154.82,32400,TCP,2785,2720,455,True,True,
+1-443-261-2335x4785,2025-01-05 08:40:27,powers-lowe.com,90.136.44.213,2378,UDP,2556,184,1067,True,,
+1-635-223-3053x0496,2025-04-28 16:48:38,lee.info,44.169.222.27,51642,TCP,28,1498,2629,True,,
441.758.7818,2025-03-08 04:48:12,gonzalez.com,46.107.138.137,21544,UDP,75,893,3200,True,,
458.251.0243x44758,2025-01-06 07:18:18,kelly.com,49.81.93.201,36439,TCP,1693,1890,3893,True,False,
806.917.1894x38480,2025-01-28 14:34:58,cochran.info,82.129.155.87,54294,TCP,957,2485,1463,False,False,
534.595.0369,2025-03-31 19:29:46,mcmillan-farmer.com,51.77.195.153,11825,TCP,3179,3796,3492,False,,
5033929769,2025-02-08 21:04:14,jones.com,79.25.2.133,52960,UDP,1414,4661,4707,True,True,
329-898-1665,2025-01-06 19:38:45,jones.com,23.105.216.132,13478,UDP,2948,1847,607,False,,
(948)589-9664,2025-02-16 04:51:15,rowland.com,216.85.149.173,33285,TCP,1736,1920,588,True,False,
+1-471-313-1979x004,2025-02-15 10:21:30,shelton.org,124.60.133.137,35812,TCP,907,3642,3717,True,False,
(417)228-8095x553,2025-03-03 08:23:34,martin.biz,98.117.100.245,45299,UDP,2386,4082,711,False,,
911.700.7241,2025-03-18 12:10:35,avila.org,71.239.12.54,41046,UDP,1941,3021,2874,True,True,
353-757-9959x317,2025-01-06 19:16:40,williamson-collins.com,22.227.176.206,35280,UDP,1230,2783,1333,False,False,
(484)983-9297x637,2025-03-04 15:36:15,wells.net,192.48.25.1,7852,UDP,3128,3123,1485,True,True,
726.809.2716x04177,2025-01-17 19:38:10,barnes.com,80.86.59.144,21460,UDP,3193,684,4304,False,,
001-485-539-5206x432,2025-04-25 19:59:46,johnson.net,3.199.208.36,4605,UDP,24,1857,2829,True,False,
(741)420-2112x9676,2025-02-10 07:12:36,jones.com,76.244.87.87,53345,UDP,1005,147,4031,False,True,
356-323-2273x3364,2025-04-19 01:58:41,lee.net,179.0.41.240,17154,TCP,261,591,4588,True,,
784.300.2656x1063,2025-04-05 02:41:02,pace.net,142.110.195.155,40006,TCP,284,1447,4183,True,False,
589-690-7580x501,2025-01-22 13:48:50,yates.com,213.89.135.24,47108,TCP,2736,1806,2608,False,False,
001-492-310-5278x26688,2025-04-07 16:50:35,zuniga-santos.com,81.72.127.76,25897,UDP,3496,1502,769,True,True,
001-410-410-1113x91444,2025-01-21 10:31:56,carroll-stanley.info,195.101.57.111,54291,UDP,2466,3012,364,False,False,
+1-868-211-6128,2025-04-01 18:16:10,gonzalez.biz,117.197.108.105,48507,UDP,303,2537,2597,True,True,
6169840913,2025-02-27 07:34:49,brown.biz,170.173.180.154,11694,UDP,86,2201,1178,True,False,
001-720-611-1383x4506,2025-01-24 11:44:50,mccarty.com,203.43.188.103,14097,UDP,1188,3497,3379,False,,
518.363.6496x693,2025-03-06 16:50:53,martinez.com,174.47.23.202,17654,UDP,232,2732,4008,False,True,
001-205-605-8596,2025-02-09 04:31:54,gomez.org,66.21.42.2,21448,UDP,3461,4614,4738,True,False,
399.961.5576x1978,2025-02-10 03:08:46,bauer-medina.org,142.119.81.125,34739,TCP,1312,3149,4976,False,True,
001-217-660-1212,2025-04-17 02:03:26,gibson-johnson.com,36.100.104.187,6688,UDP,509,1183,4088,True,True,
001-733-739-3807x8480,2025-02-07 20:23:22,johnson.com,129.188.237.88,19505,TCP,1964,3764,4258,False,True,
(358)624-9072x5718,2025-01-12 21:34:03,martin.com,37.25.77.88,35476,TCP,764,3667,3452,True,False,
(478)225-4152x3890,2025-03-02 23:36:03,collins.com,214.68.26.205,24421,UDP,3113,2051,4607,True,True,
424.829.0280,2025-04-17 07:24:40,hurst.biz,97.136.98.59,49732,UDP,1605,3859,2446,False,False,
001-762-859-6299x151,2025-01-28 12:13:08,johnson.com,128.115.180.16,18803,UDP,1237,453,1960,False,True,
513.880.2102x42598,2025-01-07 02:34:22,booker-ruiz.net,67.124.180.101,56346,TCP,2057,4812,2199,True,False,
(338)439-9198,2025-04-15 19:49:03,delacruz.info,2.84.231.156,14242,TCP,2480,3611,1583,True,,
6947151172,2025-04-05 09:31:01,flynn-farley.biz,157.170.176.229,3213,UDP,1740,322,503,True,,
524-661-2116x8649,2025-04-16 09:34:08,sweeney-braun.org,184.163.236.77,20519,TCP,2417,872,108,True,False,
001-817-420-6974x093,2025-03-21 19:40:40,haynes-berry.info,167.17.191.4,8154,TCP,717,3059,4343,True,False,
6098805127,2025-01-21 06:23:44,thompson.org,124.200.165.153,11643,TCP,2374,1798,4492,False,,
(855)321-7461x089,2025-02-04 18:52:02,martinez.com,222.154.113.103,47116,UDP,1008,2184,249,False,False,
648.637.2481,2025-01-18 14:15:56,williams.info,108.184.20.233,47498,UDP,2763,2147,3889,False,False,
331.793.8564,2025-04-27 20:58:14,kelley-harris.com,55.180.84.50,17641,UDP,2196,3856,618,True,True,
7329777037,2025-04-16 16:29:16,pierce.com,13.2.255.208,43981,TCP,2393,4653,2594,True,True,
(472)609-4562x065,2025-01-22 04:15:30,lopez.org,29.253.201.94,16281,TCP,1027,4927,4197,True,,
586-223-9826x79413,2025-02-19 00:44:06,kelly.com,165.238.95.165,36901,UDP,1686,4263,2295,False,,
(721)728-4061x9580,2025-01-10 09:29:37,mccann-ramirez.com,140.112.245.20,58861,UDP,3454,3268,1862,False,True,
+1-290-637-6378x801,2025-04-11 13:03:28,williams-jensen.com,85.106.113.73,29216,UDP,1658,1888,437,True,True,
430-254-1804x22424,2025-01-13 18:47:04,lopez.com,24.211.152.52,25414,TCP,2820,1306,1046,True,True,
(518)261-6615x96820,2025-04-13 14:30:51,garcia.org,109.211.200.199,48233,UDP,1115,2128,4233,True,True,
+1-848-584-2149x30858,2025-01-24 16:02:46,hickman-vance.com,90.74.168.194,21531,UDP,90,1346,2836,False,,
788-744-2613x8554,2025-04-18 11:20:06,bender.org,198.212.109.102,45819,TCP,2759,1159,4720,True,,
001-940-992-8508x12699,2025-01-02 09:00:19,jones.org,219.5.174.93,24436,TCP,83,460,4573,False,False,
7184672921,2025-01-23 16:32:58,nelson.biz,9.93.208.152,43035,TCP,2130,4578,2050,True,True,
440-650-8685x164,2025-04-02 04:40:00,moore.com,188.11.59.151,10985,TCP,864,1561,3790,False,True,
001-757-866-6637x7282,2025-04-21 16:14:38,bennett-dunn.com,77.160.39.35,50377,UDP,1029,909,4989,False,False,
+1-839-704-7274x5450,2025-04-05 23:37:44,wright.biz,84.72.174.253,46192,TCP,1642,3831,1694,True,,
(744)560-7337x56469,2025-02-24 21:17:09,brown-ward.com,45.135.75.74,31801,UDP,397,2792,3894,True,False,
686.646.4578x17798,2025-01-19 12:11:40,leblanc.info,33.235.242.5,62584,UDP,3346,1034,3695,True,True,
001-204-870-3892x479,2025-03-05 13:36:24,flynn-davis.net,194.21.217.95,50313,TCP,644,3863,2958,False,True,
001-645-452-0579x98394,2025-02-23 05:33:03,jacobs-hardin.info,201.2.178.246,29582,TCP,1123,3131,3224,False,,
(579)302-5501x79928,2025-02-05 07:08:39,berg.com,58.248.220.43,48448,UDP,2218,3867,1566,True,False,
928-837-5067,2025-03-18 16:39:01,johnson.com,29.255.201.212,62358,TCP,385,3223,2313,False,,
2089430371,2025-03-11 10:44:52,fitzpatrick.biz,130.166.30.16,9590,UDP,431,1646,1376,False,True,
(447)773-7469,2025-01-17 18:19:30,crawford.biz,205.219.54.225,45321,TCP,1134,2832,272,False,,
763-265-8200x4292,2025-02-12 20:52:09,murray.com,39.143.31.21,2480,UDP,302,2012,3829,False,True,
(490)564-5051,2025-03-09 08:45:07,hunter.biz,70.209.4.181,18157,UDP,2522,4193,2146,False,False,
001-478-763-7240x0732,2025-02-24 19:00:43,caldwell.com,75.193.169.124,19994,UDP,2386,1866,2204,False,False,
840-262-5688x58635,2025-03-03 07:20:42,mendoza.com,105.178.66.26,11103,TCP,1919,161,169,True,,
(741)515-6949x8596,2025-02-16 09:05:21,brooks.com,47.248.168.242,60592,TCP,1787,4584,142,True,True,
+1-460-890-2141x87640,2025-04-12 16:41:34,nelson.com,221.207.85.165,36650,TCP,2090,668,1880,False,,
817-852-8051x41330,2025-01-30 10:00:42,reese.org,202.243.133.152,56329,TCP,775,3295,4799,False,,
(464)957-2440x70609,2025-01-08 10:53:37,ewing-roth.info,67.43.19.187,53476,TCP,2060,1093,2996,False,True,
+1-511-590-7857x77562,2025-02-11 04:51:52,crawford.info,167.242.84.15,11848,UDP,1095,1253,248,False,False,
001-517-689-4268,2025-03-21 14:23:11,williams.info,116.70.143.11,58835,TCP,1677,3588,3311,False,False,
+1-686-690-4988x15105,2025-03-21 21:26:20,taylor.com,171.190.5.211,30249,TCP,3173,3388,1694,True,False,
959.775.8330x70435,2025-01-19 15:29:56,flores-long.com,8.80.93.143,19650,TCP,68,3359,2612,False,True,
327.397.8001x65377,2025-04-25 10:39:14,mullen.com,61.61.116.34,32395,TCP,3022,4985,3130,False,False,
(638)912-7849,2025-04-01 14:24:35,zuniga.com,202.44.155.22,3868,UDP,3079,4207,4768,True,False,
(725)633-5524,2025-03-20 14:13:16,watkins.info,51.136.230.70,54743,UDP,3371,3787,272,True,True,
(804)337-9456,2025-03-02 13:11:54,johnson.info,85.98.166.193,5537,TCP,3261,4601,1637,True,True,
(424)442-2777,2025-02-13 20:16:50,franklin.com,56.31.246.192,1528,UDP,1841,1954,1770,True,True,
(325)613-1911x7442,2025-04-21 05:04:43,king.info,168.137.207.17,29255,TCP,2002,1398,2814,False,True,
001-802-784-8635x046,2025-01-24 19:52:42,nicholson-gray.com,208.115.178.92,55531,TCP,2188,433,725,True,True,
620.268.2270,2025-01-08 01:49:06,francis.org,205.48.94.56,15352,UDP,2496,3614,4652,False,,
400-965-5951x58194,2025-01-05 09:14:08,lee.com,71.118.177.8,50547,TCP,2600,2162,264,False,True,
