event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud,extra_column
36f4e01f-ba0f-4d1b-983e-60836368c246,762-590-3054x478,course,style,True,5G,2025-01-15 07:34:12,"61.09353286298523,153.32800728969477",reboot,False,
9c030889-2edc-4e11-9f64-68be71924803,001-767-756-4568x209,east,office,True,LTE,2025-04-15 15:27:02,"44.52096349570249,171.5138580481622",SIM switch,,
5eb345bb-ffe6-4fbe-83a8-089cff8ee145,(881)593-2404x3413,health,network,True,WiFi,2025-03-01 13:08:58,"88.42575886777388,-23.901600146037055",SIM switch,True,
21966956-5a00-40d5-8ead-4b84101eceb7,699.342.2176x9502,American,guy,False,WiFi,2025-01-01 02:50:30,"-56.24310307589346,-121.62382801450698",reboot,False,
d4ad8303-851a-4ee4-b095-f058ed84ac13,001-834-220-2789x109,nearly,quality,True,WiFi,2025-01-11 13:34:49,"73.15084384621807,-98.58810911444543",SIM switch,,
4ae71276-08c4-4199-aaf7-9b243e07b7de,001-769-723-2077,exactly,have,True,5G,2025-03-10 19:44:13,"64.6891604806527,-4.201738482552884",reboot,False,
1a2af94d-6b6b-442f-867d-e49f49fd3dc3,+1-833-341-5000x74008,head,tree,False,WiFi,2025-04-16 22:03:52,"23.421489046217303,-20.777509906289737",reboot,True,
4944aa20-d09c-42ae-a354-dee33cecbb6d,001-872-710-3842x25619,writer,rate,True,LTE,2025-01-06 08:00:22,"25.509728546565142,-91.53626266354014",reboot,,
af1e09a0-5dd6-43cb-b43e-44a66d5e9501,615.200.0182,standard,operation,False,WiFi,2025-02-15 19:41:19,"21.795413584541947,43.51542987793033",SIM switch,True,
f69f8697-e41e-4e0d-aa97-f943d40f9eab,+1-629-268-5269,water,Mr,False,5G,2025-03-26 10:25:15,"-33.278895980971285,-179.43912459992362",reboot,False,
82946e51-e202-455a-8a4a-bcc2fb09c779,(930)914-4154x130,it,movement,True,5G,2025-04-19 22:02:22,"3.6145794474140445,-167.04387289208367",SIM switch,False,
9829ffaf-6c9c-41ec-b8a6-3c5647226fe9,7595806050,growth,foreign,False,LTE,2025-03-06 18:45:08,"67.78062621954263,89.75537054946892",reboot,False,
8c33a5d3-4646-41a4-91b6-b4a0efb3edea,+1-634-362-9608x39364,cause,scene,True,WiFi,2025-04-12 01:09:49,"14.394445427745168,-168.16979964748265",reboot,False,
616587af-6889-48ba-9ac4-475406a50641,594-420-7038,some,then,True,5G,2025-04-09 21:55:10,"-34.195955227136906,113.68640392837119",reboot,True,
b387c58b-f87c-4b01-8d1f-55e0487f5333,+1-784-879-9686x54562,which,opportunity,True,LTE,2025-04-21 21:04:55,"24.310486193940577,-36.36087940014167",SIM switch,False,
a4379639-1fca-4be5-bbaa-2611c92dfb54,449-348-6721x7869,prevent,full,True,WiFi,2025-02-07 00:42:02,"73.10979645876091,38.13415531582717",SIM switch,False,
18316e95-125d-4a30-bda3-703d742ed743,(375)968-8673x84595,form,role,False,WiFi,2025-04-18 15:24:30,"-80.13820304421888,177.86340229696162",reboot,,
5739c3ce-32ce-4302-a5d7-aef8bf510f51,(249)978-3436x634,happen,many,False,WiFi,2025-04-14 11:19:09,"32.98139472702559,-153.9834130661855",reboot,,
417dee32-cfe6-4e6a-960d-3f63d1281efa,586.338.5799,somebody,recent,True,WiFi,2025-02-14 05:24:26,"-88.51886264183706,-78.49707440312676",reboot,,
087d410a-cf55-4d64-b291-f4f5a0c870ba,248.243.3713x406,stage,recently,False,WiFi,2025-04-05 11:35:07,"-64.19393563441014,-36.1401869774478",reboot,False,
c9eee00a-4757-462b-a10b-42d3b7a19c28,001-903-596-0959x170,kid,could,True,WiFi,2025-02-03 01:29:40,"28.42692318596798,179.22199516488826",SIM switch,False,
8a42278f-a574-4694-9918-65bab548969b,(508)755-3610,southern,remember,True,WiFi,2025-03-09 05:16:10,"81.51859562902752,-135.2354053654084",SIM switch,True,
978ad7b5-4086-47e5-b749-6a3bec907c8a,509.438.1508x854,green,manage,True,WiFi,2025-02-14 10:31:19,"6.346785248451994,-87.44764637606794",SIM switch,True,
a908a94e-e450-4b7d-ab0d-bfe8c88caea6,951-412-8335x4063,total,upon,True,WiFi,2025-04-16 12:41:12,"84.09191177554447,134.8259982900766",reboot,,
c2f4a23a-2c33-4966-974a-93be404e9bda,(373)828-0441x3414,service,new,False,LTE,2025-02-15 02:17:01,"-37.99857519160378,174.27840460929485",reboot,,
70387a02-ea91-4833-8b9c-f4341f4adbeb,001-253-320-4465x85570,until,recently,False,5G,2025-01-16 22:41:53,"-77.79905073516531,-153.53500367773884",reboot,True,
abcd0206-e1e5-4acf-9c77-cd638c16c87f,+1-611-253-2504x1765,break,debate,True,LTE,2025-01-07 16:03:41,"20.900271995369764,86.74999872397643",reboot,True,
8384600f-443f-41a9-8ff6-12494e56a45e,728-482-5795,already,kitchen,False,5G,2025-02-28 05:13:45,"-18.677234796413927,53.165830820218446",SIM switch,,
cb33f086-748e-459b-8e03-2f6bfd7393a3,569-681-1743x088,stand,forward,True,5G,2025-02-11 17:27:40,"-45.14533931446901,28.385045220697407",reboot,,
e6e0b1e2-e5bd-4d69-91c8-e8f799680189,6547344151,power,allow,False,LTE,2025-02-21 14:10:12,"49.81858364863018,-53.29169610601407",SIM switch,False,
28b0a9b0-271a-4058-aef2-2382ad45ea45,374.240.7295x974,season,push,True,LTE,2025-02-11 23:46:24,"63.5472014746712,149.82258990110597",reboot,False,
0e9e7364-b0f0-42af-90a3-8da386e8d331,001-466-470-4257,yes,sort,False,WiFi,2025-04-04 08:52:16,"-28.39713866322269,57.11429932318629",SIM switch,False,
051cd2e2-1b31-4fc7-a708-c21a6db8b6d0,+1-590-569-5233x6027,suddenly,popular,False,WiFi,2025-04-12 13:58:49,"-0.6195448264947316,-116.01418326357548",reboot,,
bde350e0-b5cc-4c94-a27e-726e8e73e16a,282-267-3531x82569,able,baby,False,WiFi,2025-02-13 01:39:33,"-50.41647470913935,125.74522231895048",reboot,False,
2aa16577-2b58-4f1b-92b6-19be63e0f392,346.808.1251x9366,bit,there,True,LTE,2025-02-05 13:32:13,"-73.06178609028629,149.26199403358032",reboot,True,
4f05910f-937c-4708-8701-30a743961937,3976533712,appear,down,False,WiFi,2025-01-25 06:29:55,"76.54172030594532,95.28536054401638",reboot,,
9ca965a5-32d9-4648-93a6-e7734efdf896,(295)441-4820,sit,peace,True,LTE,2025-04-26 21:35:56,"-50.95010355017693,134.49021024340868",SIM switch,True,
dff92cd6-c236-4e24-832c-e592b1e89929,+1-257-663-0647,indeed,explain,False,5G,2025-04-08 10:52:04,"2.0587105142283235,120.91058295456713",reboot,,
0e29e312-0574-490c-83af-3ab8de8cc710,(383)498-2505,recent,least,False,5G,2025-01-09 16:57:16,"-34.78687896350753,131.27958623406943",SIM switch,True,
55cb2aec-c6a0-47df-91c3-7e29a11f72d4,222.535.2102x76615,ok,only,False,5G,2025-03-18 22:49:33,"85.13361813788669,94.96213657884584",SIM switch,True,
fd2139e6-f520-498b-a0ea-8f9cc01978d5,846-369-7327,large,during,True,LTE,2025-04-19 01:43:25,"35.99944453511992,7.592675233821581",reboot,True,
f137761e-e83b-40dd-b572-a59bbeb865aa,001-444-622-6960x759,among,cultural,True,WiFi,2025-04-16 14:26:18,"-34.171417260407964,-26.638832673290693",reboot,False,
95aae454-fdca-4a0e-8034-0d3c2aa5d942,001-655-405-5552x657,space,ago,False,LTE,2025-02-22 20:16:20,"-88.34650864765763,43.48923620640673",SIM switch,False,
ca528cf9-eef4-42b9-b5fd-19643634bcb2,915-994-4227,must,turn,True,5G,2025-04-21 10:25:54,"-36.75944637439885,-50.178339753204966",SIM switch,True,
b4a2f721-9ce9-4761-aa76-2111ff225145,+1-817-960-2010x11600,stand,special,True,WiFi,2025-03-24 20:26:55,"-57.14135814151429,-124.62579003362413",SIM switch,False,
155a0928-a6dd-4363-a016-0ae302245f6a,400.962.0056x67932,writer,discuss,True,WiFi,2025-01-11 08:24:05,"87.13345106571279,33.880261735842254",SIM switch,True,
37187d5c-5008-45b2-ac4c-d4ab1735e404,803-217-7039x908,little,customer,True,WiFi,2025-01-04 11:58:28,"-43.47265070272216,-74.01326882104112",SIM switch,True,
9b939d30-b5a1-4997-a265-c59d39f0c70d,(675)716-4963,at,movie,True,5G,2025-01-22 04:05:32,"89.88098741916664,-90.41011656697624",SIM switch,,
2623bf04-4dc6-4ff3-976d-b333dc9a6857,577-333-3873x16777,current,research,True,WiFi,2025-04-17 20:26:44,"47.13146920879694,145.05689506469525",reboot,False,
90650abb-0be9-469a-8cd0-75e89a2afaf7,+1-221-444-7011x4234,own,field,True,LTE,2025-01-10 18:16:09,"30.24336085690274,4.228945944778587",SIM switch,,
7fec20b1-648d-45bc-ba29-aeeef2e494ab,912.360.2378x4062,speech,scientist,True,LTE,2025-02-11 23:17:22,"-13.151371769236633,171.34553268778905",reboot,,
9e440ecb-0645-45a4-af33-649889331390,728.629.1642x456,want,free,True,WiFi,2025-01-09 03:26:52,"-42.25310457784933,-154.03881123270912",SIM switch,False,
06fd40f6-b794-46da-ab3a-621e887ecbb6,(481)642-9955x03282,participant,history,False,5G,2025-03-19 23:25:58,"-52.202334271726315,86.41718047194684",reboot,,
3e69f782-52b0-4508-a476-a350c7852d23,649.865.5488,green,require,False,LTE,2025-02-24 23:03:36,"45.72084449004902,155.18646210932735",reboot,True,
32a1d2d1-60fd-41d6-a065-4fb190d6ec5f,649-666-4960x992,unit,economic,True,5G,2025-01-07 22:32:25,"-36.293779512734375,46.699120688082076",SIM switch,False,
ae380075-92fb-41be-9d13-08a9101d697d,(704)440-8228x63733,push,both,False,WiFi,2025-04-07 08:23:32,"26.712229247376044,-148.47745707720262",SIM switch,,
a1c9e128-865b-4648-9b63-bbce47a5ef86,851-466-7965,wonder,sure,True,5G,2025-03-27 14:33:53,"-30.389067393246087,44.612567569866314",SIM switch,True,
dc6c19ea-9280-4095-b6ab-cc9dbcd57fca,913.837.2547x3128,toward,market,False,WiFi,2025-03-26 11:59:11,"-64.29149010259408,-138.35302895313077",reboot,,
31de40b7-66d1-4c9a-b52b-4f2695206e7a,+1-418-780-0596x84469,nation,professor,False,LTE,2025-03-31 16:39:33,"54.91210640219407,-26.656599145766336",SIM switch,,
0a0619a8-b31a-4cb2-9afd-c2e03b252aa9,699-611-8327,view,reason,False,WiFi,2025-04-14 04:26:03,"-15.945031773317055,126.84953656828645",SIM switch,False,
4279164f-5379-4a85-adc8-2c96185c9631,001-431-268-9743x38324,cost,her,True,WiFi,2025-01-08 09:13:46,"-37.1067809813937,82.91473549468236",SIM switch,,
35df5a0d-083c-448d-b89e-a47776834423,001-482-341-4179x56179,performance,executive,True,5G,2025-04-01 16:44:25,"-75.7867869872631,-171.02271986564102",SIM switch,False,
a0d3770e-3720-4864-8396-845f063450ae,(972)280-8468x23314,address,short,False,WiFi,2025-01-19 16:33:05,"-41.691986135357915,61.51160229575382",reboot,,
a63ff63e-ef7f-4595-b044-7bb880054034,378-900-8243,season,part,True,5G,2025-02-07 08:12:54,"-39.794260939627236,-100.00462917444062",reboot,False,
842aa783-0277-4874-b5fa-4eefaef2a1cc,7356845560,help,music,False,5G,2025-01-22 07:46:33,"-21.1596321721709,-118.86447699020533",SIM switch,True,
41e8860d-a270-4e57-9da7-894523c6264e,3063008318,like,hold,False,5G,2025-01-25 03:17:09,"-5.937630843434661,-59.4814670314377",SIM switch,,
fe87f3bb-29a1-41a4-b572-18186274084e,281.778.4865x00770,audience,chair,False,WiFi,2025-01-09 08:47:03,"9.71051126981365,10.744135067936242",SIM switch,True,
6689d3f7-16e4-4d47-b427-34005f7b71f2,632-877-9749x802,young,west,False,WiFi,2025-03-28 00:11:15,"-35.450442600093965,-78.45041170118341",reboot,,
983fe2b7-0d8d-44c2-a5a0-5c09000eedcc,(764)462-7907x6130,speak,administration,True,LTE,2025-01-01 07:51:57,"-72.4261588073348,166.9916036490697",SIM switch,,
c8d9b0e6-5908-4081-b94d-d15351db9470,215-290-8361,society,wait,False,5G,2025-04-27 16:05:51,"-11.063968700075591,5.460143700947469",reboot,,
0e9b4718-71d8-4b16-ad59-b14959890ca8,001-625-884-5520x4712,social,tend,True,5G,2025-02-23 13:22:40,"-16.62637181003639,-163.66054731047066",reboot,,
e91335e5-7642-477c-9e00-1a98ab02d663,001-445-359-1508x1335,only,none,False,WiFi,2025-03-02 13:03:47,"50.06837361424388,-60.62961386231916",SIM switch,False,
4b597937-49ab-48e8-9001-be84ad2d209d,666-945-5925x73003,body,age,True,5G,2025-01-24 03:15:16,"-1.0546231925188607,-136.98361769888953",reboot,True,
7a36f2e6-cfdc-48b8-82d4-fcf5b356cde6,458.814.5356x55837,security,admit,False,5G,2025-01-01 20:42:36,"-43.45502218651463,16.676746745333475",SIM switch,,
3e590a31-d63d-46fe-b534-1ea92e240b94,883.496.0280x429,many,institution,True,WiFi,2025-01-30 07:09:43,"40.01738948605791,140.19570938798364",reboot,True,
b36c6742-54f4-41c6-9d14-8e05025ea2cd,(729)529-9515x63294,find,attack,True,WiFi,2025-01-30 02:16:21,"43.42509116753436,-71.14909080073697",SIM switch,True,
f0f6c79d-2cea-47e7-9aa2-0186f38a8140,851-900-8429x57710,against,seem,False,5G,2025-03-02 03:18:58,"65.13642598198473,-135.02685015534178",reboot,False,
bca97973-4597-4d2c-bb2f-b5aee4ccd92f,001-924-608-8130x12632,receive,production,True,5G,2025-03-12 10:09:33,"25.716803492884452,123.75260182304618",reboot,True,
ccc66357-5da3-4133-b2ab-5303c4e4adb8,287.783.4451x513,character,true,True,5G,2025-03-24 09:11:25,"28.28256367746586,-90.35139624540128",SIM switch,False,
175ec69f-4288-4477-984f-7b6e1efbf735,795-924-7461x524,fund,top,True,LTE,2025-01-17 07:13:27,"7.248418933697195,-70.56274360228954",SIM switch,,
08b27cf5-5508-434a-bcf6-e41d0cbdabf1,001-734-808-7994x14964,peace,budget,False,5G,2025-04-29 07:15:05,"37.21059651356829,-38.708093105701295",reboot,False,
13a40663-3b10-4441-8215-0ab71823a09c,(971)749-2979x3083,cup,purpose,True,5G,2025-01-02 10:26:14,"66.13476410620177,36.64146649288375",SIM switch,True,
94fd31f4-a336-4f9e-a7e5-cc925e6514be,4667315371,wind,collection,True,LTE,2025-01-27 01:49:17,"86.05668636407046,177.07352090284013",reboot,,
c6e26e1b-da73-4a83-a457-c7d3a8c04778,(461)629-2242x101,then,baby,True,5G,2025-04-09 12:21:15,"66.16715699843218,-28.870031075677588",SIM switch,True,
f5a5d32b-a7fa-4358-8912-01c128b48e74,(332)441-7057,animal,standard,False,LTE,2025-01-03 03:29:18,"0.14503361432062434,60.915039167540044",SIM switch,,
bb5cc4d4-8d39-4158-abce-3b47331d7d72,+1-796-356-4789x684,partner,consumer,True,WiFi,2025-01-07 12:26:12,"20.180767895492565,-42.36908757758354",SIM switch,,
0f008ad0-770c-4489-88ab-cfee16d9a53f,001-835-654-3013x03005,affect,huge,True,5G,2025-01-14 12:25:05,"-28.271257507548462,157.2761981853742",SIM switch,,
4819924b-9c56-4a2c-aa23-49082b64a837,(956)658-8903x13256,music,rate,False,WiFi,2025-04-12 13:36:45,"-14.150703159014995,23.610655302771875",SIM switch,True,
ff96ead9-cc3c-44d9-b3de-2278dfa4920e,001-809-681-3848x7300,skin,them,True,LTE,2025-04-05 09:11:43,"-50.49924549229561,-93.130917580381",SIM switch,False,
b169ff94-85dc-4d03-b70d-7692b663471e,001-346-709-2681x845,ball,defense,True,WiFi,2025-01-29 01:45:11,"42.48551071586931,146.10549592793035",reboot,,
5fbe78ea-8152-4e6d-84fe-0b64d57c174f,001-558-812-3547x176,body,Mr,True,5G,2025-02-21 17:24:06,"-50.57251373758626,-97.09200457153744",reboot,,
d5bf6e35-5cd7-435d-822b-783365cd8e45,001-848-744-2703x6927,inside,company,True,LTE,2025-02-13 20:58:25,"89.77751909603924,72.29157715110657",SIM switch,,
e0f1d282-7461-40bc-8528-310759c29f8b,(602)815-2609,wife,win,True,5G,2025-01-11 19:17:31,"32.229419009344255,-74.43894521745959",reboot,False,
0f4cb533-5ded-47e3-b4c1-9f4b9e595898,(571)270-7781x23120,reality,sister,True,WiFi,2025-01-04 08:01:20,"-76.6667007983849,-101.46187386002104",SIM switch,True,
77c90dd3-2c1e-464d-839b-3d4387c42886,001-403-924-2058x121,government,to,False,LTE,2025-03-15 19:16:03,"24.868425699119683,-67.83084175894811",reboot,,
13b12055-059b-41ef-8965-359b55632804,(673)409-1868x1326,positive,without,False,WiFi,2025-02-25 15:55:37,"60.46162288946425,37.287049384591",SIM switch,False,
ecbee242-e347-4006-8937-1d879b4e141c,+1-953-969-9298,support,language,False,WiFi,2025-02-14 00:14:13,"-9.768628897425273,129.17807794984458",SIM switch,False,
d674341b-3a6b-4650-b61f-4da9ce06dfab,867-358-9251x99880,scene,activity,True,5G,2025-01-15 23:28:37,"29.75630085035064,119.31486542680767",SIM switch,,
52500734-ab67-48c1-9289-c3d131d0f84d,249-390-5229,per,follow,False,WiFi,2025-03-06 01:18:53,"84.67847201176755,-77.19058481949145",reboot,True,
9885e576-5058-4d51-91ca-076ea047dc23,+1-618-202-2897x95913,nearly,according,True,5G,2025-02-01 10:07:36,"-62.159542893411384,73.27017273802164",SIM switch,False,
4015edad-f42a-4f04-bb53-cb4cd7ecea7a,568.307.2739x90119,recent,person,False,5G,2025-04-14 11:38:47,"16.326632314119223,-154.37804534176132",reboot,True,
b5a4ca6d-8aee-4473-be1d-f7d8f1f1b54c,(278)780-2197,movie,same,True,5G,2025-04-24 12:49:17,"-17.899637831939813,35.75838977663307",reboot,,
2623f0be-bb2d-4006-84d4-006eea23b730,230.662.4501x04365,man,laugh,True,LTE,2025-03-31 09:54:46,"82.37823200037639,-119.92326194535228",SIM switch,False,
fb556015-dc41-4883-bdb9-e82c8345529f,603.426.0099,practice,wide,False,5G,2025-01-31 23:13:36,"-84.80503424217831,-62.69695513946286",SIM switch,True,
8db36995-e3b8-498d-b954-deafa3891ac7,597-794-9780x879,admit,feel,True,LTE,2025-01-18 22:38:26,"73.76353241308033,77.36200144222039",reboot,False,
d111da60-7cb6-41be-8ed4-f96ea1ca632f,677-575-7253x380,threat,level,False,5G,2025-01-08 22:52:48,"57.118323607721464,-118.87349074902704",SIM switch,,
ad05dda8-74db-4978-a87a-35011f5016f6,314.728.1338x13464,TV,audience,True,LTE,2025-01-05 04:44:36,"-42.672379646609166,7.552796214521749",reboot,True,
701469f9-d81a-45aa-a9ba-612789d5a209,001-398-493-0549,claim,themselves,False,LTE,2025-03-08 17:27:31,"-87.90868085472069,-137.97117826232682",SIM switch,,
90e17ee7-e726-475a-9b29-0bb5cdda5009,+1-326-817-7526x0674,put,shoulder,False,WiFi,2025-03-08 12:41:03,"20.60020536148872,-157.74525688469663",reboot,,
f96d18d3-8d44-4bed-b45a-428de7a71707,001-292-533-4764x53095,partner,analysis,False,LTE,2025-01-17 11:09:51,"-29.208415565763183,-171.86445078935785",SIM switch,,
d4c007f8-23d4-4cf2-8440-5de0034301b9,288-876-2840,memory,customer,False,LTE,2025-04-07 05:22:27,"-12.167374908204408,-146.134172974159",SIM switch,True,
d2a4fefe-3bf0-4170-b24b-7d7fb8092536,+1-532-866-8662x29605,also,those,True,LTE,2025-04-15 14:25:37,"-46.909447131231715,-3.327194440320966",SIM switch,False,
d73647d0-8f77-4257-a7b9-69aa06ae1e0d,001-899-743-5773x605,assume,ok,True,LTE,2025-03-26 19:37:06,"-65.39545476662188,-55.67932096316646",SIM switch,True,
e2053766-7899-4412-aff6-ab2fcc435077,518.362.6457x4486,behind,rich,True,WiFi,2025-03-20 20:38:02,"88.60894049962155,84.77947855757611",reboot,False,
37158855-71b9-468e-9ebc-a6448bd77320,853.884.5609x08109,rule,already,True,WiFi,2025-03-02 02:48:10,"-53.992054779797776,125.05635033015915",reboot,False,
7e61e384-5630-4e07-a989-8f61e9f34278,(730)504-9074,meet,foot,True,LTE,2025-04-27 12:54:54,"0.6370208949564642,37.66590497937102",reboot,True,
dee3d740-c275-4fcf-bb2d-451f3435ef75,+1-236-457-5453x4679,board,attack,False,WiFi,2025-03-11 20:28:27,"-79.9910770382562,103.04530458823973",reboot,True,
1d5501f8-ba40-45cc-b594-e8650b4baf61,(222)367-4135,which,measure,False,5G,2025-01-11 21:49:44,"16.153107217156204,137.79995053943685",SIM switch,False,
b25f3244-88b3-4cec-9555-bf884f60876d,+1-709-499-0216x162,blue,brother,False,WiFi,2025-01-11 11:19:27,"41.33217247300723,-109.99273519478182",reboot,,
a604fed9-d006-4e15-af86-ca9dbc34ad8c,001-923-568-5444x7428,career,run,False,WiFi,2025-04-25 13:04:38,"-72.77655025519574,66.45971331930565",reboot,False,
2347fe61-5ae1-49d4-9ae0-5cd9a26e8e70,(489)223-9249x6121,trouble,year,False,WiFi,2025-01-06 12:49:49,"-56.76519880743495,-131.84565004946214",reboot,,
5cbb926d-2777-4fc9-997f-48bc3acd037a,(957)652-3852x3570,party,culture,True,5G,2025-03-25 07:43:17,"-14.215912557905327,0.7688877164092958",SIM switch,,
af0d9227-803b-4a31-b391-91d7d92b326e,893.701.0533x570,agent,fish,False,5G,2025-03-14 20:17:42,"80.05883279444171,-176.9249517765568",reboot,,
50220b80-aa7a-420a-8288-f3b645257919,001-302-472-9071x9492,Mr,attention,False,WiFi,2025-04-16 03:48:00,"22.189480097357972,133.0150339153074",SIM switch,False,
3c397153-d3d3-4d1a-95a0-9ffcaa7a003b,(990)980-2035x0219,long,join,True,WiFi,2025-02-15 19:40:58,"-72.15663541220712,-99.77583748770307",reboot,,
cc37c545-2a41-4b4f-ac81-8b925b636505,001-871-962-8012x91442,carry,myself,True,WiFi,2025-04-07 16:07:10,"-48.05343355685703,9.35808004379092",reboot,False,
5a9d36fa-16f0-4b6c-b2ff-01aec0dc32d4,001-849-682-9228x97995,large,make,True,LTE,2025-02-02 15:44:38,"11.92080323900251,-3.7563383636837386",SIM switch,False,
59a158e0-0c3b-40e5-abfc-554130947be0,958.682.2027x01443,about,PM,True,WiFi,2025-03-19 14:04:21,"15.398835414066284,-61.58716660696925",SIM switch,,
9473ad31-f6e5-4b1b-bf5b-fca6962294ab,+1-615-920-1193x695,back,my,True,5G,2025-03-18 04:31:30,"24.375065084945064,101.53473578895063",SIM switch,,
bf48c149-a555-4b76-aaab-65a694c37742,217.772.0849,however,too,False,LTE,2025-03-20 05:03:42,"35.44465634211022,-124.3436338395373",reboot,False,
1c7aa567-c0cc-4cc0-a828-a6283dd1076f,394-376-7093x504,modern,experience,False,WiFi,2025-03-31 02:52:22,"46.11518725413083,-54.759641635664465",SIM switch,True,
4ad34ca9-d2dc-4a6a-8caa-5f15ad122d28,001-980-314-7089x78686,not,expect,True,LTE,2025-03-19 14:15:34,"-51.800028659230136,160.0864213234268",reboot,False,
a5aa7418-c897-4946-8fab-386fbcbf26be,6063295331,sense,any,False,WiFi,2025-04-10 19:04:31,"-87.15486149897424,63.03217196020475",SIM switch,,
fdb73c47-c8c7-4dc7-b152-d36f1d3632a4,824-402-6722x64404,owner,war,True,5G,2025-01-31 22:51:42,"65.62883233768108,-119.10824567359391",SIM switch,,
3d6c8ea0-5872-401a-876c-76aadbdd8733,+1-786-406-1518x10419,usually,own,False,LTE,2025-04-28 19:17:37,"86.415460941345,-6.19987705525935",SIM switch,True,
6ad5d9dc-b731-4c55-80df-472a01ca78b5,371-726-9986x543,bad,environment,False,5G,2025-02-18 11:47:40,"63.07835571738988,155.27963849181788",reboot,,
6f78e077-236e-4e15-817e-22e5c80897b3,(333)602-3791,miss,alone,False,LTE,2025-01-18 19:24:38,"49.195331754998904,57.25874113521803",SIM switch,False,
3f640175-7b02-4cfd-9354-168e85f11423,+1-345-460-6906x81335,figure,recently,True,WiFi,2025-03-19 09:22:55,"19.893080851305484,-35.452928450756986",SIM switch,False,
cf930366-a159-4da2-a8c5-aa9f96aa53e1,7658859537,beat,fast,False,LTE,2025-02-03 06:39:59,"-17.08360298184843,-159.98106458319884",reboot,True,
56f1a5f5-4258-4fc5-a277-da739c58e6c8,+1-581-934-5828x068,just,size,False,LTE,2025-04-06 08:41:53,"-39.91726720613443,121.61611881091733",SIM switch,True,
468b638e-c302-4fae-90b9-d4295cbae8ac,734.242.3335x75018,development,fund,False,WiFi,2025-02-26 02:09:28,"73.36620355825156,134.01872064604908",reboot,False,
83116040-fcce-4b44-9e1f-a8d10045280b,+1-830-850-5554x976,list,total,True,5G,2025-03-23 22:06:25,"-44.44814657056159,14.104014336894778",SIM switch,False,
7ac054d0-a4d8-49f7-bc03-2f24a9741cba,3476891002,herself,sing,True,WiFi,2025-01-08 01:46:22,"-33.10189907324624,143.8736875280287",reboot,True,
a03a1567-d60c-46ca-93b7-e82a1ca62657,(998)660-7905,matter,system,False,5G,2025-03-01 12:40:30,"-66.35452971092087,41.108193335428865",SIM switch,,
4ef4586e-9e4a-4857-9170-6125f689ba52,802-397-2486,black,team,True,WiFi,2025-04-18 10:47:02,"77.04064716690092,140.93836084507166",SIM switch,True,
3ffafdde-eff5-46ad-a3b3-ce355017c281,(241)818-9383x089,art,nature,True,WiFi,2025-02-04 00:57:05,"1.0161802279297376,167.9525184589815",SIM switch,False,
7f8960c7-3c7b-4503-b6ad-1eadb096cdc7,(383)804-6463x6612,each,remember,False,5G,2025-03-18 12:45:47,"-60.09718591088789,121.00581771032927",reboot,True,
4cfcd133-b26f-4249-88fe-a5267bd7f967,(778)297-4108x006,run,structure,True,LTE,2025-04-14 14:43:32,"-19.11075845598171,-93.27788913471534",SIM switch,,
302ad5ad-e567-47dc-90f7-b1f78c4b16c8,001-234-842-4199,dinner,tax,True,5G,2025-03-20 15:13:04,"33.07365867378479,59.22949756466787",reboot,,
2c37cf74-dc1e-40ae-a5ed-afab68d7b53a,(225)695-3236,significant,long,False,5G,2025-02-22 10:56:13,"74.58068445638344,-135.44434086730888",SIM switch,True,
1b810dee-4621-415c-896a-b77bcaa6ae9d,(501)492-9096x6952,admit,pull,True,5G,2025-02-05 08:30:12,"-57.81861288823465,-28.8813570466518",reboot,True,
418ef681-93f8-4f6e-82f7-16959e065d28,001-511-355-2175,sport,baby,True,WiFi,2025-03-28 16:09:58,"12.31609944277794,42.77549601819368",reboot,True,
e2dd93f9-1b75-4b1f-b381-895cd1623d46,(616)922-2279x3607,laugh,operation,True,LTE,2025-03-14 03:02:17,"-65.24766413162527,-112.19625920100383",reboot,,
545dfcb7-92f0-48c1-ac84-1a296a90edc2,+1-755-224-2246x7720,activity,project,False,5G,2025-04-19 19:38:29,"-13.372439464121442,165.5539153846326",SIM switch,False,
da0655df-f9f6-4b77-a92c-b9804c077b6e,790-932-8813,trial,benefit,False,LTE,2025-01-18 19:26:09,"-13.881162331800226,129.57963737019344",reboot,True,
669d7f0f-bce3-4215-b78e-0cc196c974f9,+1-342-656-5341x3040,ten,adult,True,WiFi,2025-02-13 04:05:29,"51.612048694988545,166.4910505928641",reboot,,
3405a762-255c-44ca-8b76-b6ee61111d4c,+1-573-622-4706x406,production,clearly,True,5G,2025-01-27 19:58:22,"-8.82155160773712,7.499070749619051",SIM switch,False,
ca7f82fd-a9ca-414a-b003-9121a60844bc,(692)657-1227x911,character,get,False,5G,2025-03-20 06:52:44,"-83.6596972625423,-122.48676726023913",SIM switch,,
fa141b7d-3dd2-4ece-9c48-37e2b44c3f10,272.317.8140,industry,change,False,5G,2025-04-12 14:47:48,"25.63070028807293,-77.3661736856049",SIM switch,True,
62db5a68-8eee-442e-a498-90ca35d9219a,+1-521-579-1674x479,material,need,True,WiFi,2025-01-12 13:10:40,"-20.73867228613915,122.85163261142947",SIM switch,False,
