subscriber_location,call_type,called_party,connection_time,cell_identity,geo_coordinates,b_number,calling_party,caller_id,a_number,callee_id,communication_type,originating_number,terminal_id,is_fraud,call_category,bts_id,start_time,tower_location,billable_seconds,terminating_number,call_start,setup_time,call_length,equipment_id,cell_id,duration,tower_id,service_type,call_duration,location,imei,device_id
"-43.6558,-136.7940",,,,CELL_566,,1701008247430,,1652029927002,,,voice_out,,,False,,,2023-12-13 19:18:48,,,,,,,IMEI_217563,,,,,2040,,,
,voice_in,,,,"-70.8538,-102.3609",,,,3146571812820,4026280991320,,,,False,,CELL_999,,,,,05/01/2023 08:57:50,,,,,971,,,,,IMEI_627758,
,,,,,"-40.0818,-59.9354",,6532911633971,,,,,,,False,video_in,,2023-06-05T11:15:11.000Z,,,7079531241209,,,,,,,CELL_294,,1775,,,IMEI_316420
,,,,,,,,,1435003617435,,,,,False,,,,,,1984930225099,09/12/2023 14:57:05,,1977,,,,CELL_313,video_out,,"-15.3025,-4.8445",,IMEI_454034
,video_out,7873093524342,,,,,8001364367273,,,,,,,False,,,08/02/2023 05:54:17,,,,,,,,,,CELL_317,,3032,"75.9593,148.3025",,IMEI_112101
,,2658303443999,,,,,5757738050857,,,,video_out,,,False,,,,"-63.4293,46.6409",,,2023-10-21T09:41:39.000Z,,,IMEI_415606,CELL_380,,,,2888,,,
,,,,,"56.9922,99.9723",4055804464751,2422518956820,,,,,,,False,,,,,176,,2023-01-11T07:54:12.000Z,,,,,,,,,,IMEI_314965,
,,,08/16/2023 20:06:28,CELL_273,"69.3967,-127.1722",5215696733658,,,6339610983059,,voice_in,,IMEI_909523,False,,,,,505,,,,,,,,,,,,,
,,,,,"10.4470,-98.9931",,,,7710148067464,,voice_in,,IMEI_763767,False,,,,,,4807967314842,2023-06-04T19:04:34.000Z,,,,CELL_330,854,,,,,,
,,,02/12/2023 13:51:22,,,6788435619608,9336452101056,,,,,,,False,,,,,2789,,,,,,,,CELL_905,,,"-1.8064,113.2403",IMEI_571510,
,,5733911523047,,,"-10.7200,0.1421",,2211088867186,,,,voice_out,,,False,,CELL_202,,,,,11/24/2023 17:03:36,,2117,,,,,,,,IMEI_315480,
,voice_in,,,,,,,1344554741208,,1279075606631,,,,False,,CELL_743,,"34.8631,-119.9536",,,,02/06/2023 21:15:18,,,,1419,,,,,,IMEI_952713
,,1122454250609,,,,,4178979057980,,,,,,,False,,CELL_506,,,,,,2023-03-23 20:12:13,,,,588,,,,"-78.4624,99.6955",,IMEI_464192
,,,,CELL_400,,,4243441092659,,,2572297627188,,,IMEI_343257,False,,,,,,,,03/06/2023 13:12:37,,,,2952,,video_out,,"81.3191,152.1691",,
,,,,,,4193543605708,,6669280194028,,,,,IMEI_581654,False,voice_out,,,"-36.8757,117.5651",,,,15/02/2023 06:15:17,755,,CELL_451,,,,,,,
,,8304253974189,,,"-7.1806,147.6816",,5903437467790,,,,,,,False,,,,,,,,2023-04-30T04:26:06.000Z,,IMEI_919386,,904,CELL_525,video_out,,,,
,,,,,"89.8923,-98.9268",8818324551111,6449885689346,,,,voice_out,,IMEI_979055,False,,CELL_453,,,,,19/10/2023 06:31:19,,2649,,,,,,,,,
,video_out,,,,,,,,3667191823191,,,,,True,,,,,,3575781783496,,10/11/2023 23:36:26,,,,,CELL_312,,922,"-17.9964,-119.2211",,IMEI_970244
,,,1683153059,,,9491088717474,,,,,voice_in,8286531214216,,False,,,,"-0.3964,-23.2835",,,,,,,,,CELL_217,,1075,,,IMEI_652511
,,,1682375870,,,,,3464182272675,,,video_in,,,True,,CELL_483,,,,9297647417323,,,,IMEI_738458,,1775,,,,"30.9928,-2.4824",,
,voice_in,,,,"74.0128,137.1786",,,,,,,8207466488108,IMEI_338772,False,,,2023-08-03 02:13:41,,1153,7858782529422,,,,,CELL_590,,,,,,,
,,,,,,,,8366425987723,,8256643570100,,,,False,,CELL_376,,"-61.7373,-104.0174",831,,,1674897733,,,,,,video_out,,,,IMEI_708506
,,6089357128913,,,"74.9100,33.1238",,,,,,,9258693415745,,False,video_out,,,,396,,,2023-11-21T22:52:51.000Z,,,CELL_382,,,,,,,IMEI_302667
,,,,,,7741853844336,,1563527492955,,,,,,False,conference,,,,,,08/01/2023 20:54:08,,,IMEI_596990,CELL_885,,,,2214,"9.8555,-86.2360",,
,,,,,,,,,4499810289485,5142015524391,,,,False,,,2023-08-08 06:17:06,,3050,,,,,,,,CELL_904,conference,,"64.9370,10.9705",,IMEI_159194
,,,,CELL_164,"-39.7264,48.8640",,,,,,voice_out,5730391124024,IMEI_142585,False,,,,,,1135855964285,2023-03-02T14:51:53.000Z,,,,,2453,,,,,,
,,,2023-12-02T22:22:04.000Z,CELL_534,"-56.1184,40.7152",8510438707679,,,5233272722134,,,,IMEI_247890,False,,,,,2945,,,,,,,,,video_out,,,,
"-50.5430,143.5492",voice_out,,,,,,8235493873782,,,,,,IMEI_126349,False,,,,,,7448993100654,2023-06-04T14:41:36.000Z,,2013,,,,CELL_100,,,,,
"-70.9916,58.3941",,1861641691164,01/07/2023 23:03:54,,,,,3620978486814,,,voice_out,,,False,,CELL_281,,,3241,,,,,IMEI_255369,,,,,,,,
"-41.2888,161.1581",,,,,,,,,6909877701231,8331631898498,,,IMEI_848277,False,,CELL_969,,,2916,,,06/07/2023 19:54:59,,,,,,video_in,,,,
,video_out,,,,,3736526760715,2313656744563,,,,,,,False,,,,,3060,,,2023-07-24 10:11:47,,,,,CELL_570,,,"61.0242,167.0410",IMEI_101330,
,,2513223504481,2023-06-15T08:55:46.000Z,CELL_945,,,,,4880479277548,,,,,False,,,,,3321,,,,,,,,,conference,,"-32.6986,-68.1189",,IMEI_321170
"41.0607,179.3213",video_in,1708145657682,,,,,,,,,,3625848566360,,False,,,2023-08-18T04:09:01.000Z,,,,,,1913,,CELL_232,,,,,,,IMEI_340900
,,,,,,3305137492395,,,,,,5619689384553,,False,video_out,,07/31/2023 07:13:23,,,,,,,,,306,CELL_820,,,"-78.4062,85.3423",,IMEI_816691
,,,18/12/2023 18:13:26,CELL_257,"10.1087,-174.6368",,,,,,,6380038352514,IMEI_343770,False,,,,,,2172576304166,,,,,,,,voice_in,2932,,,
,,7526628489124,,,,,,1777067447965,,,voice_out,,,False,,,2023-05-16 16:54:14,,,,,,,IMEI_243943,CELL_843,2036,,,,,,
"-65.1067,-2.6048",,,,CELL_499,,,7189854176453,,,,,,,False,,,2023-06-19T14:47:50.000Z,,2282,4173724779526,,,,IMEI_367534,,,,conference,,,,
,,5762280858058,,,,,,,,,,4963904882906,,False,voice_out,CELL_998,2023-09-01T01:20:24.000Z,,2653,,,,,,,,,,,"-41.1496,-31.1146",,IMEI_129210
,,,2023-04-04 20:50:15,,,2004125358661,3213073714029,,,,video_out,,IMEI_643282,False,,,,,1280,,,,,,CELL_867,,,,,,,
"-40.2993,91.7418",,,,,,,,8408856220711,,2765821126683,,,,False,,,,,48,,21/04/2023 01:15:18,,,IMEI_873228,CELL_412,,,video_in,,,,
,,,,CELL_904,,,,6162272980597,,,,,IMEI_504878,False,voice_out,,,,,8875178855012,1677273543,,1958,,,,,,,"-52.2330,132.9018",,
,,1307032756531,,,"-45.4518,-165.0765",,,,3008976629838,,video_out,,IMEI_659328,False,,,,,,,,1687579585,,,,484,,,,,,
,,,27/11/2023 05:06:45,,"27.7594,-148.5425",3110483996281,,,,,,7105194615039,,False,,,,,,,,,576,IMEI_595615,,,,voice_in,,,,
,,,,,,2114018932452,6016718674732,,,,,,,False,voice_in,,,,,,,12/13/2023 08:30:17,3007,,,,CELL_548,,,"-43.6443,-153.9110",,IMEI_246137
,,,,,"-76.2685,169.6730",6288224381185,,,5125292361290,,,,,False,voice_out,CELL_205,,,,,,2023-10-10 06:33:45,3169,,,,,,,,IMEI_750297,
"11.1637,28.9547",,,,,,,6325696945792,,,,,,,False,voice_in,CELL_677,,,,6727826292517,08/04/2023 08:00:26,,,,,,,,408,,IMEI_203336,
"5.8310,50.5517",,7356195567783,,,,,,,2189553372852,,video_in,,IMEI_288408,False,,,,,,,06/03/2023 02:03:34,,,,CELL_301,3076,,,,,,
"48.8105,174.2701",,,,CELL_928,,,,,6286046409553,4812847544891,,,,False,,,,,,,03/19/2023 05:02:13,,,IMEI_669041,,720,,,,,,
,,,23/01/2023 10:01:27,CELL_783,"78.6684,153.4953",,,1887913879759,,4972100395624,,,,False,,,,,,,,,923,IMEI_227212,,,,voice_out,,,,
,voice_out,,,,"-20.1764,20.7224",1579175141047,,,8560975745167,,,,,False,,,1673072047,,,,,,,IMEI_255793,,,CELL_565,,1499,,,
,video_in,,,,,,,4954140969648,,9210141518442,,,,False,,,,"59.5010,145.9674",,,2023-12-25 02:05:25,,,,,,CELL_976,,2908,,IMEI_323823,
,,,2023-04-05T10:45:53.000Z,,,8075624215244,,3081750986162,,,,,,False,,,,,,,,,,,CELL_245,,,conference,1190,"34.7734,30.2777",IMEI_651537,
,,,,CELL_961,,,,,,,,2992093673434,,False,,,,"54.9738,79.8832",,2943107890237,24/04/2023 07:36:27,,742,,,,,voice_in,,,IMEI_165764,
,video_out,2982541419664,2023-04-17 03:14:32,,,,5198797148625,,,,,,,False,,,,"64.0242,-72.2208",,,,,,,,1407,CELL_490,,,,IMEI_324996,
,,,,,"42.2466,-54.2831",3904845407856,,,4056679672781,,,,,False,,CELL_676,08/12/2023 12:41:10,,,,,,,,,2186,,video_out,,,,IMEI_826155
,voice_out,,,,,,7585941442355,,,1835647335917,,,,False,,CELL_529,,,3335,,,02/10/2023 22:21:58,,,,,,,,"-62.3214,-54.2621",,IMEI_333598
,,,,,,,,,3113145600998,,,,IMEI_802530,False,voice_out,CELL_230,2023-11-21 01:16:51,,3519,1200846768708,,,,,,,,,,"76.5632,38.3024",,
,,,,,"-74.3827,92.4100",9487079645091,7921571686651,,,,,,IMEI_246578,False,conference,,2023-12-21T18:23:47.000Z,,,,,,,,,1371,CELL_629,,,,,
"85.3524,124.4238",,1934524905068,,,,,5639813394405,,,,,,,False,voice_in,,,,2643,,2023-05-23 22:21:50,,,,CELL_790,,,,,,IMEI_628453,
,,,,,"47.5919,27.4688",,,4732878684244,,6241252399900,video_in,,IMEI_625900,False,,,,,,,1698866053,,902,,CELL_349,,,,,,,
,,,,,,,6757942440251,,,2018979871703,,,,False,conference,,,"-53.3312,-154.6083",,,,05/05/2023 00:21:57,,IMEI_848506,CELL_694,2258,,,,,,
,,,,,"29.0211,112.3184",,8528212609158,,,9333458281480,,,,False,,CELL_861,,,,,06/11/2023 20:32:17,,,,,,,video_out,1140,,IMEI_271011,
,,5410605728214,,,"13.2020,-173.2032",,,6566948629151,,,,,IMEI_670689,False,video_out,,,,,,,20/04/2023 15:53:18,,,CELL_611,2514,,,,,,
,,6768652591587,05/31/2023 05:44:10,CELL_522,,,1771307617161,,,,,,IMEI_576915,False,conference,,,"-16.0389,-32.3858",2266,,,,,,,,,,,,,
,,,,,,4568539298389,,6397850262986,,,,,IMEI_373889,False,video_in,,2023-01-11 20:58:16,"-85.5885,82.5984",2118,,,,,,,,,,,,,
,,,,,"-38.6294,-176.9870",,4026299407309,,,,,,,False,,,2023-05-11T19:02:45.000Z,,,7675112569165,,,,IMEI_423714,CELL_446,989,,voice_in,,,,
"-38.1330,77.7739",,,,,,,,5376554888343,,,voice_out,,,False,,CELL_319,,,,6271567049747,,2023-03-27T01:26:03.000Z,,IMEI_976615,,,,,1907,,,
,video_in,,,,,,,,,9635900965785,,3975471209742,,False,,,2023-07-01T01:46:37.000Z,,890,,,,,IMEI_707095,CELL_583,,,,,"43.0429,77.0433",,
"-26.6090,115.2146",video_in,,,,,2665491911002,,,,,,7854514157055,IMEI_433549,False,,,,,,,,30/09/2023 19:22:23,,,,1408,CELL_107,,,,,
"11.0785,60.1128",,,,,,,,,7193729594752,5603089401241,,,,False,video_in,,,,,,,1693840304,1722,IMEI_469542,,,,,,,,
,,5717320664226,2023-03-06T18:41:04.000Z,,"24.5685,-171.4365",,6630164808082,,,,video_in,,,False,,CELL_254,,,,,,,2481,,,,,,,,IMEI_867104,
,,,02/10/2023 02:05:21,,,9717534083327,1790642330590,,,,,,,False,,CELL_714,,"-42.4899,142.1447",,,,,,,,,,voice_out,3090,,IMEI_681896,
,,3933330211687,,,,,,2194142557293,,,,,IMEI_300440,False,,,,,562,,27/10/2023 21:40:16,,,,,,,voice_in,,"-33.3412,101.4804",,
"78.8282,165.4422",,,,,,,,,,2555806759513,,5050038387319,IMEI_224176,False,voice_in,,,,1861,,,1693008394,,,CELL_152,,,,,,,
,,,07/11/2023 22:57:04,,,,,,8501894686240,3401841014022,,,IMEI_883212,True,video_out,,,,,,,,,,CELL_900,1973,,,,,,
,,,,CELL_909,"-33.7672,-89.9452",,,,,,video_in,4270619469726,,True,,,,,,7282461295766,,1692012851,,IMEI_323094,,2918,,,,,,
,voice_out,,29/01/2023 03:04:45,,"33.7902,111.6143",2113917868912,,7946901193331,,,,,,False,,,,,,,,,222,IMEI_498803,,,,,,,,
,,,,,,9566463366517,7428577197961,,,,,,,False,voice_out,,,"-64.0989,72.5477",,,,2023-04-05T20:44:53.000Z,,,,402,,,,,IMEI_847903,
,voice_out,7008762217028,,,,,,5734106869874,,,,,,False,,,08/09/2023 19:56:26,"-59.2712,-100.9519",,,,,3557,,CELL_269,,,,,,IMEI_120298,
,video_in,,,CELL_232,"33.3636,131.1460",,5900484578808,,,,,,IMEI_734721,False,,,,,,6567387109742,02/14/2023 09:47:46,,2328,,,,,,,,,
,,,2023-11-15 07:00:59,CELL_728,,7466344434656,,,,,,4959573172212,,False,,,,,,,,,385,,,,,video_in,,"-24.2744,175.3949",,IMEI_927175
,voice_out,4247694991764,,,"-85.1759,-134.9317",,,,1663226035695,,,,IMEI_943241,False,,,,,,,,1673928391,,,,,CELL_725,,2174,,,
,,,,CELL_379,,,,,,,conference,8592217931432,,False,,,1694383304,,,4474107963080,,,1530,IMEI_863903,,,,,,"-51.1770,-171.4629",,
,,8082928392447,1698783704,,,,,6783028383129,,,,,,False,,,,,,,,,624,,CELL_409,,,,,,,IMEI_296957
,voice_in,,,,"16.3180,111.8847",,,6487010155242,,,,,,False,,,,,,7136499191010,,2023-03-28 12:13:31,3328,IMEI_126235,,,CELL_745,,,,,
,,,,,,5294162596294,,2454042144716,,,,,,False,,,2023-05-23T06:43:19.000Z,,,,,,2164,,,,CELL_525,conference,,"-23.0323,164.1857",IMEI_278103,
,,,,,,8343249631050,4869980632663,,,,,,,False,voice_out,CELL_210,05/17/2023 09:13:57,,,,,,,,,1493,,,,"-77.1114,24.7957",,
,,,,CELL_571,,,,5055964650467,,,video_out,,,False,,,,"-19.2114,108.6646",3226,3778136610764,2023-02-09T03:48:18.000Z,,,,,,,,,,,IMEI_811429
,,,,,,1172855459672,,,5459211484255,,,,,False,,,1694563879,"-30.5948,61.1403",,,,,2048,,CELL_446,,,video_out,,,,IMEI_978031
,,,,,,,,8949278128089,,8033428244364,video_in,,,False,,,2023-05-01 23:37:20,"-18.2445,13.9431",,,,,,,,2461,CELL_482,,,,IMEI_145066,
,voice_out,8892093762138,,,"49.6053,-28.9149",,,,,,,9856332930187,IMEI_967394,False,,CELL_128,,,,,1699819924,,,,,1122,,,,,,
,,,,,,8263476966210,,6747723250213,,,,,,True,voice_out,CELL_736,,,,,1695572148,,3158,IMEI_251391,,,,,,"56.3304,-56.0733",,
,,,,CELL_149,,5626717317450,6862116921473,,,,,,IMEI_117350,False,video_in,,,,,,10/11/2023 03:43:47,,,,,2616,,,,"14.0594,-127.1916",,
,,,1691362238,,,,6952875809727,,,,,,,False,,CELL_829,,"-14.7793,0.8281",,7061779864462,,,234,,,,,video_in,,,,IMEI_131353
"-16.3995,123.0912",,,,CELL_440,,,,,,,,4228595247342,,False,voice_in,,,,1831,7895369182066,,1688389034,,IMEI_822718,,,,,,,,
,,,,,,,2722582678877,,,,,,,False,voice_in,,27/03/2023 04:25:30,"81.4754,76.0353",,7781502708365,,,,,,746,CELL_437,,,,IMEI_400565,
,,,2023-09-10T19:07:08.000Z,,"-57.9665,-161.8762",8916902448128,4179318745775,,,,,,,False,,,,,,,,,,,,,CELL_208,conference,3352,,,IMEI_274521
"-55.5256,100.2129",voice_out,,,,,,,,1764383391366,,,,IMEI_669100,False,,,2023-09-02 18:17:35,,3447,2511428257375,,,,,,,CELL_167,,,,,
,,,03/06/2023 01:19:16,,,,9768781822290,,,2336032031052,,,,False,,CELL_566,,,1303,,,,,,,,,voice_out,,,IMEI_265149,
,,,,,"-61.7620,22.2217",3706436489849,,,,,,5883820044302,,False,,,2023-07-13T09:36:16.000Z,,2812,,,,,,,,CELL_322,conference,,,IMEI_377302,
"-57.8408,174.7378",,,19/10/2023 22:52:47,,,4345746202488,,,,,video_out,5935385021994,IMEI_756029,False,,,,,,,,,,,CELL_215,,,,1641,,,
,,4445232266725,,,"35.6456,-0.3481",,,7292773251290,,,video_out,,,False,,,2023-02-23T23:08:18.000Z,,,,,,,,,2588,CELL_274,,,,,
,,4554580908903,,CELL_435,,,,,,,,9286657635043,,True,conference,,2023-07-07 04:01:00,,,,,,,,,,,,834,"-20.5068,38.2090",,IMEI_638919
,,,2023-03-21T18:36:14.000Z,,,,,4467373766050,,,,,IMEI_646227,False,video_in,,,"17.2063,-58.1141",,9439563333049,,,,,,,,,2498,,,
,conference,1276719689450,2023-07-28 22:02:20,CELL_589,,,,,,,,9398935727367,,False,,,,"-7.2484,-9.3556",,,,,,,,1699,,,,,,IMEI_899343
"-72.8259,-37.6238",,7031687661622,,CELL_364,,,,6749666335537,,,video_out,,,False,,,11/28/2023 08:06:57,,1901,,,,,IMEI_931787,,,,,,,,
,conference,,2023-07-07 20:16:48,,,,,,7797739385096,,,,IMEI_451365,False,,,,,,7551234405045,,,,,,,CELL_923,,2771,,,
,,,,,,6860596177197,,2415664101322,,,,,IMEI_415668,False,conference,,,"8.3409,-127.9427",,,1680521523,,,,CELL_994,1541,,,,,,
"58.8788,40.3156",,,2023-10-04T12:33:14.000Z,CELL_233,,,,5737392020277,,,conference,,,False,,,,,,6819727393142,,,3128,,,,,,,,,IMEI_430274
"-16.3138,-96.5445",video_out,3581107291417,,,,,,4234334672419,,,,,,False,,,2023-09-16T23:46:37.000Z,,2605,,,,,IMEI_379285,CELL_538,,,,,,,
"14.3416,-162.8766",,,,,,2358300388493,,,,,,4257705595095,IMEI_376689,False,,,2023-03-02T05:02:52.000Z,,,,,,2106,,,,CELL_797,video_in,,,,
,,5413638912773,,CELL_145,,,,,7201082314143,,,,,False,video_out,,,"14.9418,-63.2243",,,2023-06-01 21:45:03,,,,,1716,,,,,,IMEI_405243
"-66.3242,109.0009",,6057243749327,,CELL_934,,,,,1217041651773,,,,,False,video_out,,,,,,2023-07-12 06:12:34,,,,,,,,67,,IMEI_802252,
,,,,,,,,8964917035296,,,,,,True,voice_in,CELL_920,,,3509,9744286524911,01/21/2023 01:39:41,,,,,,,,,"-66.1331,-97.4546",IMEI_666162,
,,,,,,,,7393299190489,,,,,IMEI_623431,False,voice_out,,,,2646,2776788331478,,24/09/2023 17:18:00,,,CELL_425,,,,,,,
"64.5036,62.4155",,,,,,,,5717043250539,,,video_out,,,False,,,,,,5975388597333,1699360801,,,IMEI_226178,CELL_282,1008,,,,,,
,,,,CELL_312,"-49.0462,-5.7228",,,,8837797738706,,video_in,,,False,,,,,,2474859918330,2023-09-27 01:07:16,,,,,3314,,,,,,IMEI_786891
,,,,,,,,5446178029058,,,,,,False,,CELL_364,,"-56.0696,6.1197",,9603441027016,2023-05-06T04:42:11.000Z,,,IMEI_755128,,652,,conference,,,,
,,,,,"-48.8081,-95.2428",,,,1624810900578,,voice_in,,,False,,CELL_572,,,295,2404441874602,,2023-09-16T10:42:22.000Z,,,,,,,,,IMEI_808244,
"13.7479,133.9893",voice_out,,,,,,,,2260402063273,6516468474136,,,,False,,,12/02/2023 10:44:33,,,,,,2288,IMEI_880447,CELL_186,,,,,,,
"-4.5295,-134.0824",,,1679243560,,,,,,3538749462491,,,,,False,,CELL_170,,,,8296010830913,,,,IMEI_537061,,,,video_out,21,,,
,,,2023-01-18T10:52:47.000Z,,,,,4854979277431,,8322172332525,voice_in,,,False,,,,"30.5220,85.7360",3044,,,,,,CELL_963,,,,,,IMEI_957547,
,,,,,"79.1687,-179.4107",,,,,4472564022103,,4357155856592,,False,voice_in,,,,,,,2023-05-13 23:06:06,,,,2956,CELL_529,,,,,IMEI_750470
"-16.2506,-76.6946",video_out,,,,,,6007162066408,,,9192900842917,,,IMEI_646781,False,,,2023-02-06T01:45:54.000Z,,,,,,3600,,,,CELL_794,,,,,
,,,,,"-76.9753,112.6379",,,2271532766598,,4465649306077,video_out,,,False,,,,,,,11/15/2023 21:49:06,,,IMEI_491006,,3058,CELL_233,,,,,
,,,,CELL_671,"-10.7780,149.2093",,,,,3467417955639,,9379603545674,IMEI_932994,False,,,2023-10-08 14:32:07,,,,,,1850,,,,,voice_out,,,,
,,,2023-05-06T15:20:43.000Z,CELL_536,,5657492368806,,1589086540790,,,,,,False,,,,,,,,,,,,,,,2145,"-32.6397,57.6161",IMEI_516265,
,video_in,,,,"-53.7206,-62.5245",2155194048248,,,,,,6362723153500,,False,,,,,562,,,2023-03-21T22:12:01.000Z,,IMEI_303503,CELL_762,,,,,,,
,,6350296589648,,,,,,,3696135715520,,,,,False,video_in,,,,,,,2023-10-19T17:32:00.000Z,2716,,,,CELL_471,,,"68.2014,88.3135",IMEI_741822,
,,,,,"76.8360,-177.4352",,,,5669668732885,,,,,False,,,,,,2450070838440,16/12/2023 07:07:53,,2371,,,,CELL_927,voice_in,,,IMEI_664987,
,,,,CELL_808,,,,,,4461745494850,,5912051474933,,False,,,2023-12-01 15:12:24,,,,,,,IMEI_701343,,,,video_out,2256,"28.4182,-178.3268",,
,,,,,,,7918591575037,,,8839883493568,,,,True,,,2023-06-23 22:18:25,,,,,,139,,CELL_613,,,voice_in,,"34.1031,58.6965",,IMEI_956608
,conference,,2023-08-02T07:36:14.000Z,,,3497830961223,,,,,,1088127006033,,False,,CELL_690,,"60.6674,160.0738",,,,,,IMEI_435951,,2310,,,,,,
,voice_out,,,,,,,2606236226297,,3238063843762,,,,False,,,,,,,25/09/2023 06:20:19,,,,CELL_982,,,,2119,"-76.6608,-149.3090",IMEI_587270,
,,,2023-03-26T17:35:02.000Z,,,1647034861625,,,,,conference,7195778636956,,True,,,,"-81.4891,70.2040",,,,,,,,,CELL_294,,3568,,,
"39.5255,-109.4122",,9727494872964,,,,,1563148448426,,,,,,,False,,,,,3469,,,07/31/2023 13:45:42,,,CELL_150,,,,,,IMEI_486701,
,,,,CELL_572,"-30.7754,142.7249",,,7460995923159,,,video_out,,,False,,,07/05/2023 21:32:29,,,9145250942253,,,,IMEI_676796,,,,,564,,,
"-5.8697,-119.1876",,,,,,,,8727287859328,,,,,,False,voice_out,,2023-11-01 07:54:12,,,7260833604412,,,1133,,CELL_482,,,,,,,IMEI_318337
,,9635713013404,1685216133,,"89.9666,48.7343",,4201972516567,,,,voice_in,,IMEI_556527,False,,,,,,,,,,,CELL_398,,,,2822,,,
,,,,,,,1378476462420,,,5330805469511,,,,False,,,,,,,10/01/2023 10:18:09,,,,CELL_907,960,,conference,,"33.0637,-85.2908",IMEI_837038,
,conference,,,,"-40.3854,36.8123",,,,,,,2493101556264,,False,,,,,,1060699790901,14/04/2023 05:22:30,,,,,,CELL_278,,614,,,IMEI_107467
"69.8526,-53.1182",,1387368854199,,,,,,,,,voice_out,8333000867925,,False,,,1701407660,,3103,,,,,IMEI_623720,CELL_810,,,,,,,
,,,,,"-40.0400,-162.9049",,,,,,video_out,9066076849375,,False,,CELL_189,2023-03-10T20:12:17.000Z,,,1935089683037,,,2887,IMEI_664785,,,,,,,,
,,,,,,,,,6665341059321,,,,,False,,,,,,4826524965755,2023-07-05 20:18:56,,,IMEI_388147,CELL_529,2669,,video_in,,"45.1214,-23.3911",,
,,,,CELL_747,"-58.5977,104.7295",,,,,3578046512702,voice_in,1650584432001,,False,,,1673938576,,,,,,,,,,,,1332,,,IMEI_304225
,,6854885390372,09/26/2023 09:09:41,,,,,,,,,5900331676377,,False,video_in,,,"-70.0838,55.5905",,,,,300,,CELL_690,,,,,,,IMEI_851383
,,,,,,,,,5622689478453,3934998460983,,,,True,video_out,,,"76.6417,-66.4662",1985,,2023-03-31 18:06:18,,,,,,CELL_473,,,,,IMEI_475781
,,5367835164316,,CELL_148,,,,,6799153623948,,,,IMEI_230460,False,,,2023-02-05T10:28:01.000Z,"-37.6453,20.8868",,,,,,,,2486,,conference,,,,
,voice_out,,,,,,,,,1518945210575,,8492520732108,IMEI_806145,False,,CELL_101,,,,,,2023-09-10 05:51:09,,,,3489,,,,,,
"14.8286,-105.6447",,,1683508249,CELL_872,,,4272740498886,,,9235625418006,,,,False,,,,,,,,,,,,,,voice_in,1589,,IMEI_705359,
"-45.2504,175.1182",,,,,,9727668211235,9477728856487,,,,video_out,,IMEI_912703,False,,,,,1971,,,1682141959,,,,,CELL_109,,,,,
,voice_in,,,,"-12.7759,152.0597",4711008159400,,,4386176955968,,,,,False,,,,,,,,1694941685,,,,3343,CELL_285,,,,,IMEI_220343
,,,,,,6574887426617,,,,,,5086733314918,,False,,,,,,,2023-01-04 05:49:41,,,,CELL_661,,,voice_in,3009,,,IMEI_473805
"57.6022,-124.1621",,,1686294867,,,,5501977126814,,,7219955965234,,,,False,voice_in,,,,,,,,,,CELL_860,1434,,,,,IMEI_940900,
,,8957067161552,,CELL_972,,,,,,,video_in,5392847587872,,False,,,,"88.7905,-125.3442",2442,,2023-07-06T02:15:00.000Z,,,,,,,,,,,IMEI_885304
,,,22/08/2023 07:28:59,,,,,6959786116509,,7517624916462,video_in,,,False,,,,"-0.8134,-10.6147",,,,,,,,,CELL_464,,3380,,,IMEI_918116
,,,2023-11-25T01:30:10.000Z,CELL_567,"80.7269,64.9195",,2736582719068,,,,,,,False,,,,,,7406273206893,,,,,,,,,2146,,,IMEI_542060
"52.1854,32.1567",,8557782707002,,,,,,4012383395094,,,,,,False,,,,,,,,1691150419,,,,1744,CELL_356,video_out,,,IMEI_225224,
"67.2099,122.0439",voice_in,,,CELL_691,,6473370126568,,,7029910257471,,,,,False,,,,,643,,,01/21/2023 02:13:03,,,,,,,,,,IMEI_801670
,video_in,,,,,,,,,,,9384467973014,,False,,,04/13/2023 21:19:10,,,9657927948886,,,,,CELL_558,,,,1044,,,IMEI_664458
"1.7860,138.9006",,,2023-10-17T17:37:53.000Z,,,,,,,,,3219061240456,,False,voice_out,,,,,7082646507753,,,,IMEI_712676,CELL_994,2830,,,,,,
,,9047026973269,,,,,,8387530902920,,,,,,False,,,1687011171,,287,,,,,IMEI_245314,CELL_974,,,voice_in,,"-60.9889,34.0081",,
,,4712788698887,,,,,9607509839357,,,,video_out,,IMEI_633965,False,,CELL_877,01/04/2023 02:46:01,"14.1746,165.4219",,,,,,,,,,,1519,,,
,conference,,,,,6470530723944,,,6650223344126,,,,IMEI_194839,False,,,2023-04-03T01:29:45.000Z,,,,,,,,,939,,,,"-42.0481,52.5429",,
,,1737913719043,,,,,4446971953256,,,,,,,False,,,,"85.7553,-79.5603",37,,2023-07-18T06:18:14.000Z,,,,,,CELL_777,video_in,,,,IMEI_315259
"78.6932,127.2025",video_out,,,,,,6994161020322,,,3005193442023,,,,False,,,2023-03-05 10:58:35,,,,,,,,,,CELL_171,,3470,,,IMEI_654504
"21.7322,-17.8742",,,,CELL_254,,6532693298021,,,,,,9031978693910,,False,video_in,,,,3216,,2023-10-29 14:13:04,,,,,,,,,,IMEI_538548,
,,,2023-05-30 15:00:00,,,,1306024940522,,,3869807560192,,,,False,voice_in,CELL_288,,,,,,,,,,81,,,,,IMEI_841538,
