roaming_status,action,geo_coordinates,event_id,platform,subscriber_id,event_type,position,terminal_model,home_network,network_type,recorded_at,bearer_type,user_id,device_type,timestamp,transaction_id,device_model,tracking_id,os_version,device_os,is_roaming,access_technology,event_name,service_action,roaming_active,location,event_time,log_time,phone_number,connection_type,msisdn,is_fraud,session_id,handset,cell_location,os_type
,,,,,,,,,,WiFi,,,,Vivo V25,,7e4de392-aec9-4ccb-a9de-7a5f6a60aab1,,,Android 12,,,,,app_launch,True,"-4.1167,-115.4963",08/11/2023 12:13:50,,9586874704706,,,False,,,,
,power_on,,,,,,"-72.0234,142.1463",,,2G,,,2702349763286,OnePlus 10,,,,,,,True,,,,,,2023-01-10T06:08:43.000Z,,,,,False,62cf3516-c1a2-4ec6-80c3-895e561911c7,,,Android 11
,,,7a30099b-bc79-4376-b48c-cf2e3d826f23,Android 13,,power_on,"-5.4699,-30.8301",,,,2023-01-20T02:59:05.000Z,,,,,,,,,,True,2G,,,,,,,,,3136555644374,False,,iPhone 13,,
,,,,,,,,,,,,,,,,565922ff-caa7-4867-adf5-ec741216baad,,,,iOS 16,,,,location_change,False,"83.5605,-103.2301",,2023-07-14T21:37:04.000Z,,4G,1655993878286,False,,Realme GT,,
False,,,,Android 12,,,,Oppo F21,,,,,6072575794297,,10/22/2023 01:38:40,,,a0a93d3a-d2dc-4ce1-8942-e54d96fefe6a,,,,WiFi,,location_change,,,,,,,,False,,,"57.5699,121.4124",
,,,909d0485-db16-4d0f-927c-2f2d3c0d2a49,Android 12,8748287366608,SIM switch,"-25.4450,-64.2961",,,,,,,,2023-03-18 09:31:45,,,,,,,WiFi,,,True,,,,,,,False,,Pixel 6,,
True,,,,,,,,,,,,,7100147080681,,,,,,,,,,,location_change,,,1678580767,,,2G,,False,,,,Android 11
,,"70.8094,35.3196",,,,power_on,,,False,,,,,Xiaomi Mi 11,10/21/2023 21:03:53,,,,,,,,,,,,,,3257848277690,3G,,False,33623c06-7adf-467e-986d-e57b7d53f997,,,iOS 15
,,"-55.4972,-30.3356",,,,,,,,,,,,Pixel 7,2023-05-23T05:23:43.000Z,aad0c7f9-be49-442a-a05d-72e23f7aa2aa,,,,,,,,app_launch,False,,,,,3G,2775159102889,False,,,,Android 12
,,,,,,app_launch,,,,,,3G,,,2023-12-12 00:56:02,5f17aea1-0e32-4c41-845d-29fb89271477,,,,iOS 16,,,,,False,"-3.6690,-122.0903",,,4176261007011,,,False,,Xiaomi Mi 11,,
,SIM switch,"20.8626,-118.3922",,iOS 15,,,,,,,,,,,,bb477bf8-72fa-4fff-b6ee-e31c5d88d302,,,,,,,,,False,,1693492387,,2220910433023,,,False,,,,
True,,,,,9151961660810,,"60.8098,94.2604",,,,2023-01-13T06:47:59.000Z,,,,,dbadb6ab-abf1-48db-96ba-053f609cdc18,Vivo V25,,,,,4G,SIM switch,,,,,,,,,False,,,,Android 12
False,,,,,,,,Oppo F21,,,2023-11-12 12:55:05,4G,,,,9b2dce2b-26ce-403a-9b39-72be38372842,,,Android 13,,,,app_launch,,,"42.1632,141.5627",,,,,5159685195317,False,,,,
,,,,,,,,,True,,,3G,9486656373929,Oppo F21,,,,1217dc03-77e6-485f-9ed3-7d119470533f,iOS 15,,,,,power_on,,,,2023-04-27 06:20:39,,,,False,,,"52.2934,-20.9936",
,,"6.9795,-75.0769",5758945f-9e55-46af-8357-77884e1c51fb,,,,,,True,5G,,,,Vivo V25,2023-03-17 00:38:35,,,,iOS 16,,,,,,,,,,,,3249067467388,False,,,,
,,,,Android 13,,,,,True,,,4G,,Samsung Galaxy S22,,,,,,,,,,power_on,,,,2023-05-07T23:49:26.000Z,,,9737920996357,False,2679e2ea-7453-48e1-bea2-eb7982ce033f,,"80.5408,107.1819",
,power_on,,,,,,,,,,,,,,23/05/2023 19:51:12,,,0e5ca7cf-f9c0-4c03-8222-8599108fcccc,,iOS 16,False,,,,,"34.9979,128.5979",,,8908701719022,4G,,False,,Xiaomi Mi 11,,
False,,,,,,SIM switch,"-28.0944,-98.3878",,,,,,,,28/10/2023 21:29:59,,Pixel 6,3544bacf-b7ce-4837-804e-5cb072db4078,,,,4G,,,,,,,8416114571467,,,False,,,,iOS 16
,,,,,,,,,,,1678672952,,,Realme GT,,,,7ed7fe72-f352-446a-8688-b00c0c8ce483,,Android 13,,,power_on,,True,"0.0582,28.2947",,,,5G,6247252272967,False,,,,
,,,,Android 11,,,,Realme GT,True,,,,9046670648642,,02/15/2023 12:05:33,858b1238-66de-4e16-8dc1-569112e008d2,,,,,,,SIM switch,,,"6.3450,112.0796",,,,5G,,False,,,,
True,,,,,,,,,,,,2G,,Samsung Galaxy S22,,e37c5f70-a3f5-4707-ab64-6355c3abca88,,,,,,,power_on,,,,,1696305977,6322412677686,,,False,,,"-65.8263,173.6148",Android 12
False,SIM switch,,,,,,"30.7920,-152.4333",,,,,,,,11/12/2023 16:14:11,,,acdd7551-3666-4cd6-bc4e-7a525aa7d0fb,,Android 11,,,,,,,,,2525837435124,WiFi,,False,,Pixel 7,,
False,,,3998be3c-1743-43e5-9ab1-c5dcf1751eb2,,,app_launch,"-36.1391,-52.1973",Pixel 6,,,,,,,,,,,,Android 13,,WiFi,,,,,01/21/2023 04:48:47,,5229539804350,,,False,,,,
True,,,ea0f8aac-c1c0-4c47-b6b8-07029c247478,,,location_change,,Oppo F21,,,,2G,,,,,,,,Android 13,,,,,,,2023-09-02T09:55:33.000Z,,2044589273435,,,False,,,"-35.3050,73.4306",
False,,,,,,,,,,,,,,,,e57cb9ef-93ec-43a9-a22e-11322d4e07c0,,,Android 11,,,,,SIM switch,,,1682099984,,,WiFi,2652918855159,False,,Realme GT,"34.9173,-148.2282",
,,,,,,,,,,,,,,,,5a0c8eff-a00b-49c0-9214-5abb097b964b,,,,Android 11,,2G,,app_launch,False,"32.6368,56.4662",1675500182,,,,8125817728657,False,,iPhone 14,,
,,,,,2959723141669,,"41.8190,-78.3861",,,3G,,,,,01/11/2023 06:02:15,1b221f5e-f3b3-4ee5-8543-4739cf2512d9,,,,iOS 15,False,,,,,,,,,,,False,,Xiaomi Mi 11,,
,,,,,,,,Pixel 7,,4G,15/04/2023 18:45:18,,4798560676468,,,,,fa419f6d-45c2-4a8f-802a-efd6ccc697c7,,,,,,power_on,True,,,,,,,False,,,"-77.0252,55.6077",Android 13
,,,,,6349364269901,location_change,"-69.8049,-172.3890",,,,2023-10-19 05:39:54,,,,,,,,,,-9,,,,,,,,,5G,,False,,Xiaomi Mi 11,,Android 11
,SIM switch,,,,5442287087594,,,,,5G,,,,,,,Oppo F21,f4805e14-531d-419a-901b-ab1cbd2a78a2,,,False,,,,,"1.1500,87.6458",,06/02/2023 06:28:03,,,,False,,,,iOS 15
,,,,,,,,Vivo V25,,,,,,,,,,c18cb3c2-5f60-48e9-bb6e-6b8af17c661c,,,,,,power_on,False,"-60.0127,-15.8271",,2023-04-08 13:05:06,2770173163666,5G,,False,,,,
,,,,,,location_change,,,,,,,,Realme GT,,7a6201b5-48c2-4c5e-ba46-b158ad1ebb4e,,,Android 13,,,,,,True,,,08/06/2023 10:43:46,,5G,8952795717427,False,,,"64.8566,75.3719",
,,,33ebb3aa-d172-4531-9b9f-994d55d8539b,,7677487936301,,,,,,02/16/2023 10:59:00,WiFi,,,,,,,,,False,,,power_on,,"47.3748,-45.3761",,,,,,False,,Vivo V25,,Android 12
True,,,,iOS 16,,SIM switch,,,,2G,,,,,,,,,,,,,,,,,2023-02-01 07:36:35,,9814307795551,,,False,fbe5524d-2b4f-433b-a725-bdcd587db4b1,Realme GT,,
,,,,Android 12,8586231741960,,,,False,,04/11/2023 15:55:57,WiFi,,,,911c5ecb-03b7-487a-b17a-9aa9ca9147d5,Realme GT,,,,,,location_change,,,"55.6621,-141.7210",,,,,,False,,,,
,,,e0a747c1-5c6f-4ff3-889f-0a1708f0b188,,1741119780918,,,,,,,4G,,Samsung Galaxy S22,,,,,,iOS 15,,,power_on,,False,,,1679883381,,,,False,,,"64.5638,122.3741",
,,,,,,,,,True,,1674222005,,,OnePlus 10,,,,,,,,,,app_launch,,,,,1146708429986,5G,,False,8c099234-d36e-4600-aa19-9339d80e6881,,"-59.4395,49.7380",
True,,,,iOS 15,,location_change,,,,4G,,,7846410315667,,02/11/2023 06:02:35,,,6ec12d2e-c8d6-49df-9b44-3d1770ee1572,,,,,,,,,,,,,,False,,Pixel 7,"-45.0960,5.6129",
False,,,4d847a2b-5a4c-4cb6-b5c4-143f4891d168,,,,,Pixel 7,,,2023-05-30T04:16:29.000Z,,,,,,,,,Android 12,,3G,,power_on,,"-4.1703,-176.0774",,,,,8483711946775,False,,,,
,,,,,1870398005872,,,Vivo V25,True,,,,,,11/11/2023 17:02:05,,,,iOS 16,,,5G,,location_change,,,,,,,,False,af0c7511-a394-4f75-8e17-3c37fbd6b626,,,
False,,,,,,,,,,,,3G,4125819237011,,,,,d32f5e9e-381e-4a51-af5a-b3dedfb00d80,Android 12,,,,,app_launch,,"34.2233,64.4577",,20/03/2023 02:44:48,,,,False,,Oppo F21,,
,location_change,,e3395f50-05b6-4059-a859-75c3a7d518f3,,2665917526048,,"86.4732,116.2250",,,,2023-01-21 23:52:47,2G,,,,,,,,,False,,,,,,,,,,,False,,Oppo F21,,
,,,,,,,,iPhone 14,,2G,01/19/2023 02:56:33,,4008335831318,,,c994c539-9373-4927-874d-c0f7ff31735a,,,,,,,,app_launch,False,"-48.2305,-153.2953",,,,,,False,,,,iOS 16
,SIM switch,,,,,,"-14.5454,94.0428",,,,,,,,,e2e8505c-41cb-4e85-98a0-302a72bf044f,,,,,,,,,False,,,09/07/2023 02:07:56,,,3951338486877,True,,,,Android 13
,,,,,,,"4.9017,106.0226",,,,,5G,,,,,,,,,,,power_on,,False,,,2023-06-12T18:32:57.000Z,5222919002169,,,False,,iPhone 14,,iOS 15
,,"-44.1018,-22.5212",,,7249889255149,,,,,,,,,,13/04/2023 14:24:38,69ef39bb-070d-4276-8ecf-ae733ec7520b,iPhone 14,,,iOS 16,,,location_change,,True,,,,,5G,,False,,,,
,,,24e4d092-740c-4a2f-a95f-a8f855d8c00f,,,app_launch,"-85.8393,-76.5564",,,,2023-12-23 10:04:19,,6569082254753,,,,Samsung Galaxy S22,,,,,3G,,,False,,,,,,,False,,,,Android 11
,,"29.4930,-154.9078",,,,,,,,,2023-07-17T06:46:49.000Z,,,iPhone 14,,,,,,iOS 15,,3G,app_launch,,True,,,,9381740145330,,,True,e34cb2b0-b3cd-4964-9c27-117ada63505b,,,
False,,,,,4025046800359,,"-41.1024,68.6053",,,,,4G,,,,0cc721aa-d71f-408d-9158-2037e1a50c4a,Realme GT,,iOS 16,,,,,power_on,,,,01/10/2023 03:31:31,,,,False,,,,
,,,,,,,,,,,,,,,2023-04-10 00:34:49,8ec5cb87-8ee9-40e1-b144-fbd9cad48ccb,Pixel 6,,Android 12,,,,,location_change,True,,,,4949311450280,3G,,False,,,"-66.6264,144.4154",
,power_on,,,,,,,,False,,,,,Xiaomi Mi 11,2023-06-13 02:35:26,,,,,,,,,,,"-7.6049,-102.0027",,,7242484964324,,,False,4c506e47-6238-422f-9bca-b2bee240d2e0,,,Android 13
,,,,iOS 16,,,"19.5107,-37.7164",Samsung Galaxy S22,,,,,1369391823301,,10/07/2023 00:14:41,,,,,,True,,,SIM switch,,,,,,4G,,False,0bf2c704-4e48-4380-81ab-3b80294c215f,,,
,,,1be4c348-c6bb-4fef-85ea-5889c8ccd568,,,,,Realme GT,False,WiFi,,,,,09/04/2023 15:13:24,,,,Android 11,,,,,SIM switch,,"-4.5477,0.8335",,,,,6901355597741,True,,,,
False,,"82.0573,28.0175",d536695f-c68b-45e0-bdcd-e3977bbf3ef6,,,,,Realme GT,,5G,,,5641062639611,,,,,,,,,,,app_launch,,,09/22/2023 10:42:22,,,,,False,,,,Android 13
,,,,,,,,,True,,1673432302,,,,,,,,Android 11,,,4G,power_on,,,,,,4567564390425,,,False,0d8301f8-cf90-4cf8-9727-400b457c180d,OnePlus 10,"15.0935,14.3848",
True,,,,,,SIM switch,"87.5593,-135.5795",,,,,,,,,,,ba585621-9ed7-4a31-9981-5f5068ea6574,,,,5G,,,,,1681459259,,1912074152987,,,False,,Samsung Galaxy S22,,
,,,,,,,,,,,,2G,2639561760027,,,,,6df74b1a-8590-4052-9090-e23355f66283,iOS 15,,,,,,False,,,2023-06-11T03:32:36.000Z,,,,False,,Oppo F21,"51.1998,0.8688",
,power_on,,,,2106778613523,,,,,4G,,,,Samsung Galaxy S22,1692343086,,,,Android 12,,True,,,,,"-53.7283,-109.1250",,,,,,False,d712edac-51e6-4066-abc0-c6ad36c29a8b,,,
,,"33.0524,-176.8363",a920895c-10ea-44e2-b1d4-9c86fa910535,,,,,,,,,2G,,Realme GT,,,,,Android 11,,True,,app_launch,,,,,10/02/2023 15:39:49,,,9980071749819,False,,,,
,,,,,,SIM switch,,,True,,2023-09-23T19:34:19.000Z,,8084486608152,OnePlus 10,,,,,iOS 16,,,WiFi,,,,"-44.7475,49.5469",,,,,,False,f63442de-4f65-4326-b09d-487be76db2ce,,,
,,,2cdfc515-7bb6-4d9e-8b17-9f41ec177d07,,,,"42.5780,-18.7558",,,,2023-08-10T20:52:01.000Z,,6680536910560,Vivo V25,,,,,Android 13,,False,,,app_launch,,,,,,4G,,False,,,,
,SIM switch,,,,,,,,False,,,4G,,,2023-11-16 17:57:05,,,,,Android 12,,,,,,"83.3785,-123.0374",,,5200722507512,,,False,4548d851-c6b6-4fb3-8b23-d2a8532cbea4,,,
,power_on,"-41.7061,-83.0772",,,,,,,,,,,2629959488497,,07/30/2023 08:01:40,,Pixel 7,,Android 13,,False,5G,,,,,,,,,,False,a6360748-02a4-4679-8b40-4c889999ff71,,,
,,,,iOS 16,6683075318029,power_on,,iPhone 14,,3G,,,,,,,,c78799da-96d5-4f23-ab5e-d07cfacf342d,,,False,,,,,,,2023-12-27 10:10:44,,,,False,,,"76.7410,-68.3076",
True,,"86.5131,14.3114",,,,,,,,,,,7554490622767,,2023-04-26T18:42:14.000Z,ef7cb7fb-564b-4996-aef2-3fa39ec9488d,Pixel 7,,,iOS 15,,,,location_change,,,,,,5G,,False,,,,
,,,,,,,,,False,,,,,,1681809630,,,,,Android 12,,5G,,location_change,,,,,3093987510610,,,False,,iPhone 13,"69.7456,-30.4531",
,,"28.8241,-64.5809",8407a40c-07f8-4a52-b18f-5674a336bf9a,Android 11,,,,,,5G,,,,,,,Pixel 6,,,,False,,power_on,,,,,2023-02-22 09:22:55,,,2864198580492,False,,,,
,,,,,,,,,,,,,,iPhone 14,,,,91c1ae46-4bcc-4b14-beda-793172ef33f1,Android 11,,False,WiFi,,location_change,,,1688661561,,,,4450210071297,False,,,,
True,,,,,,,"-20.1552,-8.0437",,,2G,,,6745025728411,,,,Pixel 6,,Android 11,,,,,location_change,,,,2023-05-03T17:09:44.000Z,,,,False,45677d3f-457b-4855-8533-7fd2f9773128,,,
,,"38.1996,-15.9820",,,,location_change,,iPhone 13,,,,,,,,,,,Android 12,,False,,,,,,,28/05/2023 00:14:00,,3G,3035735102737,False,,,,
,,,,,,,,,,,,,,,,d34999d0-dc0a-4e70-8f30-cde0e18542ac,iPhone 14,,Android 12,,False,3G,power_on,,,"46.9697,-11.7151",2023-10-16 22:56:17,,,,5209997853384,False,,,,
,SIM switch,"47.4328,-121.6237",,,2968411600454,,,,False,,11/02/2023 22:38:41,5G,,,,,,,,Android 12,,,,,,,,,,,,False,,Xiaomi Mi 11,,
True,,,,,,,,,,WiFi,,,,,,9e8f27f9-0e92-47d5-8b68-6d28d78951a3,Pixel 6,,,,,,app_launch,,,"43.9845,-29.8194",,2023-08-26T04:14:07.000Z,,,5635745734355,False,,,,Android 11
,,,3ae0186c-a4c5-4b99-8243-db1c5e40dce8,iOS 15,,SIM switch,,,,,10/15/2023 12:29:45,,2091306801694,,,,Xiaomi Mi 11,,,,,2G,,,False,"31.3295,-149.5426",,,,,,False,,,,
,,,,,,,"58.7898,-172.5385",,,,1679394237,,,Realme GT,,,,,,Android 13,True,3G,,location_change,,,,,1029649371849,,,False,6b79fd8c-8d2d-47ca-8a7f-41b3f05d6535,,,
,location_change,"-1.9379,-46.9787",,,,,,,,,,5G,,,,4fa24eb6-ddf2-426d-b461-db9be218eb08,,,Android 11,,False,,,,,,,10/25/2023 20:02:27,,,4406461450054,False,,Realme GT,,
True,SIM switch,"77.9317,-149.3514",,,,,,,,,,,,,,541b5bb5-348e-4238-a422-2462faf4c78b,Pixel 6,,iOS 16,,,4G,,,,,,2023-08-03T20:37:52.000Z,,,8276368061628,False,,,,
,,"-27.8136,-66.3796",,,,,,Pixel 6,,,,5G,,,,c09ee295-32e5-40e3-ac87-153e3b8b2eaa,,,,Android 11,,,,location_change,True,,,2023-12-08 23:36:02,,,7370379956023,False,,,,
True,,,1a39aefd-7076-4ff9-9868-6a1f8c64e119,,,app_launch,"-5.8058,69.0895",,,,,,,,,,,,,Android 13,,,,,,,,08/04/2023 23:21:22,,WiFi,5118755215544,False,,Realme GT,,
,,"-45.6500,136.4283",,,8953330608101,power_on,,,,,,5G,,,2023-08-24T12:47:46.000Z,,,,iOS 15,,,,,,False,,,,,,,False,97a0c7bf-8f25-40a6-9fe8-1353fba6018a,Samsung Galaxy S22,,
,SIM switch,,,,3257972511283,,"-60.3114,120.3387",Pixel 6,False,,,,,,,,,,Android 12,,,,,,,,,02/05/2023 08:39:40,,5G,,False,663a89ec-24c7-4bb6-9b8a-39cda7ee47e9,,,
,,,,,,,"-74.0566,156.9255",,False,5G,,,,OnePlus 10,,,,,,iOS 16,,,,app_launch,,,05/13/2023 12:45:10,,5628339523354,,,False,787bda90-8d17-4e27-a487-f579a0b49455,,,
,,,,,5635026116935,,,,,,,,,,,,,c7fddae4-04ad-4aab-b192-f28c22553a30,,iOS 15,True,WiFi,,app_launch,,"-40.5271,-14.5361",1687539727,,,,,False,,Xiaomi Mi 11,,
,,,,,,,"-62.0088,-37.5126",,,,,,8566861235250,,,,,741616aa-5476-41d5-85fd-2c93c369aaef,,iOS 16,,,,SIM switch,True,,2023-05-10T16:37:58.000Z,,,2G,,False,,Xiaomi Mi 11,,
,app_launch,"-12.4674,43.0262",1cb54df2-a248-4b8a-8e41-6f3eebbf989d,,,,,,,2G,,,,Oppo F21,,,,,,iOS 16,False,,,,,,16/09/2023 07:22:17,,8708457878955,,,False,,,,
,,,63b17d8b-aa26-4f34-827e-00f82bb06cc7,,,power_on,"-56.6892,128.3503",,False,,,3G,,Xiaomi Mi 11,,,,,,,,,,,,,29/01/2023 12:51:38,,,,8682218532647,False,,,,iOS 16
,location_change,"34.5052,-164.0603",,Android 13,,,,,,4G,24/10/2023 03:09:38,,,,,eafbe7f8-dc86-4a2b-8a2b-dc97e47e1828,,,,,False,,,,,,,,2366595058177,,,False,,Xiaomi Mi 11,,
False,,"-77.3232,-18.8894",,,,,,,,,09/26/2023 09:23:00,5G,,iPhone 13,,,,,,iOS 15,,,power_on,,,,,,5491493058889,,,False,d15c63ef-65ee-4378-b1b4-e4d85ca3ea42,,,
,SIM switch,,,,6733373199906,,"80.6017,-21.2301",Pixel 6,False,,,,,,,,,,,Android 13,,3G,,,,,,1685602982,,,,False,c073aa91-b7ae-4bd7-b852-3bb7b7fee8e4,,,
,,,,,3019194584426,,,,,,01/02/2023 10:54:34,4G,,Realme GT,,,,,iOS 15,,,,,location_change,False,"39.6652,167.1582",,,,,,False,02f841b6-b975-44bd-ba1c-b48508902958,,,
,,,,,,,,,True,,,,4387860029536,,,,Oppo F21,ae450e4a-12fc-4111-a604-4da861435f25,iOS 16,,,4G,power_on,,,"-8.9924,-98.6252",,08/24/2023 18:40:15,,,,False,,,,
,,,,,,location_change,,,,,2023-10-11 03:49:51,4G,,Pixel 6,,,,3c94739e-e987-460c-88bb-e19b4d514399,Android 12,,,,,,True,"19.5533,-133.8702",,,,,2394541951858,False,,,,
,,,,Android 11,,,,iPhone 13,True,,,,,,,,,5d70c74d-6bb3-49e5-a39d-491ae2197b36,,,,,,power_on,,,02/01/2023 14:38:43,,7521246125099,WiFi,,False,,,"-78.7035,165.6240",
,location_change,,,,8545596779941,,,,False,,2023-01-07T19:05:52.000Z,,,,,,Realme GT,dc2f072f-2d8c-4a0c-87ae-91300ffb9069,Android 11,,,5G,,,,"-40.9249,56.8217",,,,,,False,,,,
,,"-25.4802,-177.1448",,,,,,iPhone 14,,,,,8262341844346,,,1c574635-7c3c-47c0-8dbc-7a508aa708d8,,,,Android 12,False,,,location_change,,,,2023-11-17T10:33:03.000Z,,3G,,False,,,,
,location_change,,,,4873472957249,,"33.5771,100.6589",,False,,1702487661,5G,,,,,,2473d271-8364-4ec1-a82c-a3421b886fa3,iOS 16,,,,,,,,,,,,,False,,OnePlus 10,,
True,app_launch,,,,,,,,,5G,,,,,1687449310,5b7307d7-b4c3-4827-9f7e-55caa18380a4,,,,,,,,,,"-63.8061,-145.8027",,,8425157164851,,,False,,,,iOS 15
,,"14.1329,-153.8114",,Android 12,,power_on,,,,,,,,,,,Samsung Galaxy S22,54319a59-ffd3-4544-a8da-8a5438ecb8ee,,,False,,,,,,,29/10/2023 09:19:51,3449322011312,WiFi,,False,,,,
True,,,,,,,"-11.3505,-178.8174",,,,,,,Pixel 6,2023-12-19T16:47:24.000Z,,,,,,,,power_on,,,,,,,WiFi,6109042056648,False,,,,iOS 15
,,,,iOS 16,,location_change,,Samsung Galaxy S22,,,,5G,2184174255017,,,,,92a48887-def0-4309-8c59-1aa442f5d103,,,,,,,False,,1686251432,,,,,False,,,"36.5957,77.2448",
,,,,,3239491020023,power_on,,,True,,,2G,,,,f34c4930-c4bf-42b9-8adb-3345a461be2f,Realme GT,,iOS 15,,,,,,,,2023-01-15T19:31:26.000Z,,,,,False,,,"-38.5820,176.8595",
,SIM switch,,,,,,,,,WiFi,1687270240,,,,,,Realme GT,,,,,,,,True,"-35.0195,-157.9091",,,7563847979065,,,False,3614ea3c-ca6c-4e85-886f-9f8fa0202399,,,iOS 15
False,,,,,9196948382443,,"37.2899,52.3611",,,,2023-02-03T18:43:56.000Z,,,Samsung Galaxy S22,,,,,,,,WiFi,power_on,,,,,,,,,False,,,,iOS 16
,app_launch,,,,2755656925533,,"87.7061,124.8056",Pixel 6,,,,4G,,,2023-10-08 19:55:07,73c926bf-4388-4ef0-8ef0-c649ccbd2e2d,,,Android 11,,,,,,True,,,,,,,False,,,,
,,,,,,SIM switch,,iPhone 13,,,,,5812621652455,,,,,,,Android 11,,4G,,,False,"-68.0840,70.9736",,1698655129,,,,False,98933fff-ac84-4a32-8b40-a71d6be5e692,,,
,,,,,,,,Vivo V25,,,,,,,,bb877c63-755a-489e-afa5-8fe1518e3e19,,,,Android 12,,2G,app_launch,,False,,1681715984,,,,6639412334159,False,,,,
False,,,,,2855926272650,,,,,,1688098375,3G,,,,,iPhone 14,9bb8539f-2776-422b-91b6-5f224f9597ff,,iOS 16,,,,SIM switch,,"67.6473,62.7994",,,,,,False,,,,
True,,,,,,,"72.7652,89.2245",,,,2023-03-03T13:26:11.000Z,WiFi,,,,,,,Android 12,,,,power_on,,,,,,,,4694570336083,False,,Samsung Galaxy S22,,
,app_launch,,b669e8e0-1b8c-47b4-9777-6483a58a3386,,,,,OnePlus 10,,,2023-02-14 23:18:39,WiFi,8085827828172,,,,,,iOS 15,,False,,,,,,,,,,,False,,,,
,,,,iOS 16,,,,,,WiFi,,,,,2023-11-12T21:57:54.000Z,,,4eda80bc-11a5-4dd7-90f5-a153f533c2e8,,,,,app_launch,,False,"-4.4075,39.7586",,,,,3945671760788,False,,Vivo V25,,
,,,e141af48-892a-496e-a358-330b477c1912,iOS 15,,SIM switch,,,,2G,,,6845186110675,,,,Samsung Galaxy S22,,,,True,,,,,,2023-08-08 10:07:03,,,,,False,,,"51.1823,-68.0679",
,,"66.5963,124.3073",,,9812734538258,location_change,,,,,,2G,,,,,,c73ed5bb-6a30-4a10-8a7e-fc286e3565c0,Android 11,,False,,,,,,,04/01/2023 02:12:34,,,,False,,Oppo F21,,
,,,,,1485427346229,,,Realme GT,,,,4G,,,,8885db23-6cbd-424e-a868-850fa38a9d05,,,,Android 11,True,,SIM switch,,,"11.4518,83.5612",24/10/2023 02:19:45,,,,,False,,,,
,,"14.3390,-21.3905",,,,app_launch,,,,,,3G,,,07/07/2023 01:16:58,644488c2-f298-4f32-80fe-32cfe0ea69a7,,,,iOS 15,False,,,,,,,,,,9904303320084,False,,Pixel 6,,
True,,,,,,,,,,,,2G,,,,,Xiaomi Mi 11,57ee34e0-8091-4f99-8256-d184981dfded,,Android 13,,,,,,"-82.8379,139.4885",,2023-02-08T14:58:44.000Z,7863842472681,,,False,,,,
True,,,,,,,,,,,,,,,,78417171-74f6-493b-8910-7e6668358b1c,Samsung Galaxy S22,,,,,,,app_launch,,"-53.3699,95.8709",22/10/2023 18:12:28,,,3G,7497211832118,False,,,,
False,SIM switch,,,Android 13,,,,,,,,,2339641828227,,,,,,,,,WiFi,,,,,,27/07/2023 11:18:26,,,,False,badb1894-c4eb-4c4c-a581-0e44cf331664,Xiaomi Mi 11,"38.0305,28.0106",
False,app_launch,,39631cc1-c5e5-4993-983a-e593c3dc38ad,,,,"-73.0229,14.3812",iPhone 13,,,,5G,1391462716348,,12/06/2023 16:28:31,,,,iOS 16,,,,,,,,,,,,,False,,,,
,app_launch,,,,,,,,,,,,,,07/25/2023 06:08:47,787d9e50-7aea-46c3-92bd-a33f13391ddf,iPhone 14,,,,True,,,,,,,,3575744625839,2G,,False,,,"47.2069,-177.4535",Android 11
,,"9.1271,105.5782",fa2e76ca-cfa2-4922-9623-47ec9746e8a7,,,app_launch,,,,,12/03/2023 09:42:18,,3815012913061,Oppo F21,,,,,Android 13,,True,4G,,,,,,,,,,False,,,,
,power_on,,,Android 13,,,,,False,,,,6987795223280,,,,Oppo F21,b357ba0a-420f-4336-91fc-bfa26cbd668e,,,,,,,,"-36.7039,-118.5079",,1675315685,,3G,,False,,,,
,,,,,,,,,,,,2G,,,,,iPhone 13,33eddb76-3ea0-4ed4-bdeb-8b85fd985956,Android 12,,False,,,location_change,,,1673457108,,,,2739103715706,False,,,"51.3105,-89.1571",
,,,,,,,"34.0237,173.6832",,,5G,,,,,,,Pixel 6,,Android 11,,True,,app_launch,,,,04/17/2023 10:04:20,,,,7118340008757,False,,,,
False,app_launch,,,,,,"39.4304,116.7234",,,,1686900813,,,,,,Pixel 6,,Android 12,,,2G,,,,,,,,,4615864880896,False,f96cad1a-9dcd-46e8-943d-3db1bff5d356,,,
,,,,,4980926043706,,,,False,,,,,Pixel 7,,,,,,Android 11,,,SIM switch,,,,,1673830221,,5G,,False,,,"-23.0062,140.1957",
,,,,,,,,,,,,4G,2385006129919,,,,,,,iOS 16,,,,power_on,False,,2023-05-11T17:13:11.000Z,,,,,False,01ef1981-365f-45d2-b904-10591f20a3f5,Realme GT,"-26.9954,23.9748",
False,app_launch,,,,,,,,,,,,,iPhone 14,,,,,iOS 15,,,3G,,,,"64.9947,-38.3216",1691018272,,3644149300393,,,False,c8c3dc3a-007b-4024-94d7-d27583d2ec05,,,
,,,7fcb8911-800a-409b-babf-2ca7a1f5c5eb,,7714341818043,,,,,,,,,Pixel 6,2023-03-15T23:55:09.000Z,,,,iOS 15,,True,4G,,SIM switch,,,,,,,,False,,,"-64.3594,-41.8479",
,,,,,,power_on,,,,WiFi,,,,,2023-02-23 20:06:21,b44e8f4a-cbab-4338-8f7a-ce26cb5912ec,Oppo F21,,,Android 13,,,,,True,,,,9908610886962,,,True,,,"-62.2881,70.3861",
