destination_domain,connection_time,session_duration,bytes_sent,user_id,event_timestamp,msisdn,protocol,server_port,host,port,is_fraud,encrypted_tunnel,url,service_protocol,destination_ip,vpn_usage,is_vpn,customer_id,access_time,remote_ip,upstream_data,domain,server_ip,tx_bytes,rx_bytes,time_spent,timestamp,remote_port,downstream_data,subscriber_id,duration,dest_port,bytes_received,vpn_detected,ip_dst,upload_bytes,download_bytes,transport_protocol,conn_protocol
,,,2311,,25/10/2023 16:16:55,6949088752692,,,,61584,False,,,,,,,,,,,amazon.in,122.176.174.182,,,,,,,,1835,,66205,True,,,,,DNS
twitter.com,1553,,,8047581139148,2023-04-26 18:21:24,,,,,,False,,,,,,True,,,28.109.14.77,,,,649,20809,,,,,,,49718,,,,,,,HTTPS
snapchat.com,,,,,07/09/2023 22:21:06,,HTTPS,18088,,,False,,,,,,,,,146.204.185.19,7099,,,,,,,,2661,3842663182146,2836,,,True,,,,,
twitter.com,66,,,,,,,,,,False,,,,16.91.146.49,True,,3536330551885,27/11/2023 20:32:20,,,,,,,,,,,,,28331,,,,6279,10264,,TCP
,,,6021,3327252052095,,,,,amazon.in,,False,,,,147.171.102.219,,,,,,,,,,98021,,11/16/2023 02:10:08,,,,3080,,,True,,,,,
,,,,5715936330097,,,,62912,,,False,,,HTTP,,,True,,27/12/2023 02:43:04,12.53.109.40,4739,youtube.com,,,,,,,67395,,3546,,,,,,,,
,,,,,,,,,,,False,,twitter.com,,,,True,,,,,,,,,,2023-07-19T22:23:18.000Z,15300,,3896314300034,2443,,,,188.35.187.152,1508,47640,UDP,
,,,,,,7501867604784,HTTPS,,,,False,,,,,,,,1689854506,215.133.245.147,2077,twitter.com,,,,,,12514,81314,,2565,,,10,,,,,
,,,,,01/11/2023 00:53:03,,UDP,,,35335,False,False,,,,,,,,,,facebook.com,175.17.165.142,,98139,,,,,5351564974991,566,,,,,2213,,,
,1230,,,7676226567172,06/05/2023 22:59:15,,,,,,True,False,,UDP,,,,,,,7874,snapchat.com,115.249.86.193,,,,,22700,,,,,98652,,,,,,
,2023-05-29 06:10:08,,,,,,,,,,False,False,,DNS,,,,2876691884710,,,3389,instagram.com,62.145.28.203,,,2437,,,88162,,,14286,,,,,,,
,442,,,,,,,,,,False,,,UDP,240.60.190.13,,False,,03/08/2023 14:22:30,,,,,9937,,,,55841,46980,2311876146181,,,,,,,,,
,2023-02-15 17:32:41,3118,7538,,,,,,facebook.com,,False,False,,HTTP,214.189.153.244,,,,,,,,,,,,,9783,,4537970111215,,,56522,,,,,,
zoom.us,,,,,1683645030,9524090803972,DNS,,,,False,,,,,,,,,,9335,,26.158.29.101,,,,,63124,,,809,,,False,,,63768,,
,,,,1707209674484,,,,,,,False,,fileshare.cc,,227.145.173.185,False,,,1684745802,,1010,,,,89581,3217,,64077,,,,,,,,,,,HTTP
,04/05/2023 10:54:22,,8128,,,2159206559106,,,amazon.in,,False,False,,TCP,135.176.200.136,,,,,,,,,,,840,,,,,,62259,,,,,63136,,
,3369,,4110,,,,,36342,,,True,,,DNS,,,,2567442678701,,71.161.14.162,,amazon.in,,,30022,,1675426882,,,,,,,True,,,,,
fileshare.cc,3021,,,,,,,38913,,,False,False,,HTTPS,,,,3258515822481,,19.237.41.105,,,,,,,1685750236,,80513,,,,,,,1420,,,
snapchat.com,19/06/2023 13:39:05,,,,,,HTTPS,40568,,,False,,,,,,False,3226612261729,,48.205.42.192,,,,,,,,,6556,,1382,,,,,3313,,,
,,1926,,,06/06/2023 10:00:33,,,,,,False,,,,,,True,,,,,amazon.in,9.89.86.169,,,,,56005,,5208532473250,,,26133,,,4863,,,
,,733,,,,,,,flipkart.com,44827,False,,,,,True,,,,,,,140.175.238.6,8980,79705,,16/01/2023 06:39:33,,,1986673246490,,,,,,,,,TCP
,,,1416,,,8211786683352,,,,,False,,youtube.com,,162.216.248.152,False,,,2023-03-11 22:58:25,,,,,,36064,,,,,,3105,2622,,,,,,HTTP,
,,3034,,,1680238114,7630732307176,DNS,50760,,,False,,fileshare.cc,,,True,,,,,,,,8579,,,,,53924,,,,,,202.214.60.0,,,,
twitter.com,1722,,,,,,UDP,,,,False,,,,,True,,,,,,,104.67.47.124,,,,,,,4494165420335,,13945,,,,7995,19792,,
,3431,,7257,,26/09/2023 18:50:50,,TCP,,snapchat.com,,False,,,,,False,,8740910803755,,,,,64.150.148.127,,,,,22872,,,,,,,,,61928,,
,2174,,,,,,,251,,,False,,youtube.com,,,,,,,,,,,216,,,,,,5695214286448,,,67018,False,89.107.167.247,,,,
fileshare.cc,408,,,,,,,50984,,,False,,,HTTPS,,True,,7034380004759,,50.241.234.210,,,,5604,,,,,,,,,,,,,6031,,
,2123,,,,,,,,,20045,True,,flipkart.com,,185.28.199.122,,,,2023-12-26T09:42:01.000Z,,1859,,,,,,,,,6460434368141,,,16894,True,,,,UDP,
snapchat.com,,,,1160469286731,1685286666,,,34066,,,True,,,HTTPS,,,,,,,6965,,,,,1408,,,,,,,3220,True,89.64.221.212,,,,
,,,9360,,28/04/2023 23:41:04,7526368217385,HTTPS,,fileshare.cc,,False,,,,34.45.126.45,,,,,,,,,,,,,,,,2250,61900,,True,,,48588,,
,2490,,6404,7583211909247,06/11/2023 17:41:37,,,54337,,,False,,flipkart.com,,,True,,,,,,,,,53884,,,,,,,,,,,,,,UDP
,1596,,,,,,,,,,False,,instagram.com,,,,,4913341860438,,,,,42.197.252.16,,45426,,2023-09-09T03:39:19.000Z,39645,,,,,,False,,2894,,,HTTP
,1444,,,,,,,,,,False,,,DNS,,,,2432614401511,2023-07-22 18:42:01,,,twitter.com,86.160.246.27,,,,,2909,,,,,,True,,3578,36605,,
,,2476,,9223685632331,,,,,,,False,,instagram.com,HTTPS,,,True,,08/09/2023 05:14:05,,,,,1491,62697,,,55153,,,,,,,165.171.197.233,,,,
,,,5381,,19/02/2023 06:37:02,,HTTP,,,,False,,,,,True,,,,82.83.160.32,,fileshare.cc,,,,,,55753,,6596446714319,1285,,,,,,77320,,
,3024,,,,,,UDP,29546,,,False,,,,,,False,1229523609525,,,,youtube.com,,1934,,,2023-11-22 21:26:15,,,,,,96625,,160.127.27.66,,,,
,,157,3956,,03/04/2023 23:39:54,,,,,,False,,amazon.in,,,False,,5930852658395,,,,,,,,,,,46882,,,,,,,,,,TCP
fileshare.cc,21/01/2023 06:12:14,,,2079829753437,,,,11452,,,False,False,,,,,,,,,,,,3061,,2660,,,,,,,,,100.178.100.117,,20541,,HTTP
,06/03/2023 07:47:42,,110,,,,,,,55336,False,,youtube.com,,,False,,6672810774991,,,,,215.185.245.57,,89660,654,,,,,,,,,,,,,HTTPS
,1700061528,,,2468307114567,,,,,,,False,True,fileshare.cc,HTTPS,,,,,,,,,240.119.166.137,,,3049,,52343,,,,,,,,3085,34277,,
,1502,,,4725405672150,,,,,,,False,,,,165.240.0.130,False,,,,,6135,,,,,,,8044,60510,,,,,,,,,,HTTP
,,,,,2023-05-06T16:14:09.000Z,,,,,38414,False,True,,HTTPS,113.97.248.239,,,1595607131298,,,,amazon.in,,351,,3449,,,,,,,,,,,53150,,
,2727,,1417,,,,,,youtube.com,,False,False,,,,,,7346436834581,,105.110.132.59,,,,,,,10/15/2023 07:43:48,,,,,36953,82551,,,,,HTTPS,
,2579,,,8037514079909,,,,10269,zoom.us,,False,False,,UDP,,,,,,,8053,,,,,,2023-04-15 07:53:33,,39558,,,,,,,,,,
,,2312,,,,3341109621394,,,,,False,,,,,,False,,2023-12-04 02:37:28,,4725,youtube.com,,,,,,,41991,,,16724,,,27.211.255.199,,,HTTPS,
amazon.in,493,,,,,,TCP,,,,False,,,,,,False,6822665482747,06/12/2023 19:25:01,,,,,,,,,23272,,,,,,,205.0.167.143,1871,26314,,
youtube.com,,169,,,,,,,,19666,False,,,,,,True,4226670280672,,168.50.219.60,,,,,,,1685627828,,,,,,,,,3506,1599,UDP,
snapchat.com,2023-09-26T17:25:31.000Z,,,,,,,,,50427,False,,,,84.77.73.179,,False,6503115851853,,,7299,,,,,3476,,,,,,,57085,,,,,,
flipkart.com,,1172,2118,,2023-03-24T23:18:44.000Z,,,,,11414,False,,,HTTPS,,,,2015509287955,,,,,247.165.222.58,,,,,,,,,,65357,True,,,,,
,2399,,,,15/04/2023 15:53:47,7130893356245,,,,27169,False,False,,TCP,,,,,,184.236.14.182,,,,8029,,,,,,,,,40345,,,,,,
,,,,,,,HTTPS,48594,twitter.com,,False,,,,,,True,7888262274956,2023-07-30T05:52:44.000Z,,6695,,,,,1787,,,,,,,,,80.60.202.79,,26044,,
,3184,,,,,,,,,,False,False,,,,,,,28/04/2023 14:50:44,,,,,,94673,,,58758,,7030602089175,,,,,,9498,,UDP,
,2023-12-26T17:48:20.000Z,,,,,,,,netflix.com,,False,,,,,,,,,,4849,,207.187.232.140,,,,,38810,87865,4732892221388,2873,,,False,,,,,UDP
,,,,,12/04/2023 06:38:54,,TCP,,zoom.us,,False,,,,,False,,,,176.253.251.241,9556,,,,98114,548,,,,8351379563574,,37448,,,,,,,
,,,7598,,25/03/2023 19:15:13,2526416051036,DNS,25997,,,False,,snapchat.com,,,,False,,,,,,,,,,,,,,2665,,,,92.32.78.54,,13223,,
,,3454,193,,06/26/2023 08:38:47,3507213036958,DNS,,,,True,,,,146.131.248.245,-7,,,,,,instagram.com,,,53171,,,,,,,13074,,,,,,,
,,,,,,7997023820172,,,,,False,,fileshare.cc,,,False,,,2023-09-15 10:49:37,,9204,,,,,,,62046,3983,,2704,,,,122.18.45.138,,,,HTTPS
,,3203,3635,9511117937104,,,,57834,,,False,,fileshare.cc,,,False,,,,,,,155.19.162.215,,,,2023-04-10T16:04:50.000Z,,,,,,,,,,92108,DNS,
,09/27/2023 07:50:53,,,,,4802478181079,,,,62189,False,,flipkart.com,,,,True,,,141.111.31.15,,,,8051,58236,,,,,,3316,,,,,,,TCP,
,,3599,,,,4282449484855,,47287,,,False,,amazon.in,,,True,,,,189.198.8.238,5999,,,,,,2023-06-24T17:01:19.000Z,,78217,,,,,,,,,UDP,
,2023-06-26T03:34:27.000Z,,,7908539017312,,,,,amazon.in,,False,True,,,,,,,,,,,,4348,,1998,,7967,,,,,,,56.56.244.116,,62311,,
youtube.com,2913,,,,,3561450238944,HTTPS,22854,,,False,False,,,,,,,02/06/2023 03:13:26,,8588,,79.25.132.182,,86685,,,,,,,,,,,,,,
amazon.in,1079,,,,,5544816453673,,,,34682,False,,,,,True,,,1676433208,,,,,,,,,,898,,,,,,77.41.20.73,2075,,,
,,3331,,,,,,55295,,,False,,,UDP,,,True,2852050850199,,,,twitter.com,,,88951,,1694798027,,,,,,,,86.236.39.181,27,,,
snapchat.com,1698967389,171,,8049616772145,,,,,,,False,,,,,,,,,,9717,,,,86829,,,,,,,,,True,,,,,DNS
,,,,8092442645490,,,,5806,fileshare.cc,,False,,,DNS,,,,,07/13/2023 04:11:51,,,,196.40.235.87,3839,,3596,,,82487,,,,,False,,,,,
,,2646,,2849592668617,,,HTTP,,,22378,False,,,,,False,,,2023-11-09T10:31:45.000Z,,,facebook.com,,,,,,,13532,,,,,,156.91.60.226,1194,,,
,10/26/2023 03:55:02,,8564,,,,HTTP,,,,False,,amazon.in,,,,True,,,,,,,,16389,,,45596,,1052003708183,2866,,,,216.142.21.92,,,,
flipkart.com,1963,,,,,,,4272,,,False,,,,,,,3994412396580,,,,,83.67.142.33,,,,2023-05-26 07:48:04,,,,,,,True,,8957,25904,,
,,2538,,,,3080629935358,UDP,,,,False,True,,,217.177.216.32,,,,,,6322,,,,,,2023-06-04 23:25:04,29644,,,,,,,,,85320,,
,2023-08-14 13:49:20,,,,,,TCP,,,,False,,,,,,True,8902757241392,,,,instagram.com,154.107.117.6,7836,,,,11091,37089,,3126,,,,,,,,
,,,,,03/25/2023 05:29:21,2935270838831,HTTPS,19518,,,False,True,,,,,,,,79.139.206.11,,fileshare.cc,,8929,,,,,43076,,1498,,,,,,,,
instagram.com,,,,,,,,,,20659,False,,,HTTPS,,True,,,,234.100.151.229,,,,,,,1695898414,,91958,6231513970534,3377,,,,,3876,,,
,2023-02-13T10:46:52.000Z,,,2163005276551,,,,63404,,,False,,youtube.com,,,,,,,,,,237.63.89.192,6731,,2007,,,,,,,65950,True,,,,DNS,
,1787,,,,1703267730,1771870903394,,,,,False,True,facebook.com,,186.98.7.152,,,,,,,,,2711,,,,,,,,64051,31641,,,,,,TCP
,07/15/2023 22:41:01,,,,,,,4360,fileshare.cc,,False,,,,197.53.79.182,,,,,,1054,,,,,2065,,,,3485621836639,,,76548,False,,,,,UDP
,,,,6678049901440,,,,,,3341,False,,,,,,True,,,,5842,,,,,1515,2023-12-01 23:57:35,,,,,,,,137.56.14.240,,66482,,
,,,,,,,,,,,False,,,,,,True,,12/16/2023 02:32:50,220.180.252.64,,,,2950,67572,3518,,31273,,7921703060620,,,,,,,,HTTP,
facebook.com,,,,,,,,,,,False,,,,,,False,,26/01/2023 14:35:23,,,,,,1772,,,38300,,3086778796106,1677,,,,,575,,UDP,
,2923,,,,21/01/2023 03:41:18,,,,,,False,,,HTTP,,True,,,,,5947,snapchat.com,139.52.183.18,,,,,37964,92635,1000300975381,,,,,,,,,
flipkart.com,468,,,,,,,,,14868,False,,,,,,True,,,146.169.201.244,,,,,,,,,7155,8300960077526,,,,,,1766,,,HTTP
,24/10/2023 16:01:14,1307,3244,,,,,,,,False,,twitter.com,,,,True,,,184.15.98.90,,,,,,,,8977,,7275189533174,,,,,,,3831,,DNS
,1075,,,,1701926728,,,,amazon.in,58252,False,,,,,False,,,,,4144,,24.62.41.77,,18596,,,,,8098408012673,,,,,,,,,
,07/20/2023 04:23:51,199,,,,2842632436832,,,,,False,,zoom.us,,,True,,,,7.200.48.32,,,,,,,,33768,,,,,23172,,,5015,,,
youtube.com,,,,,,,,41805,,,False,True,,HTTP,,,,2115493102483,1687918269,,,,133.255.145.75,6472,,,,,,,206,,38115,,,,,,
,,,,,2023-02-03T09:59:28.000Z,,UDP,,snapchat.com,,False,True,,,106.149.227.33,,,,,,,,,1461,,1771,,,,6289969733529,,9365,74672,,,,,,
,25/01/2023 10:44:40,3199,,,,,,,,,False,,,,,,,,,,,youtube.com,111.79.6.218,1367,,,,7118,55338,5082431584978,,,,True,,,,UDP,
,1680,,,,,,,,youtube.com,,False,True,,,,,,,,,8163,,,,53032,,,,,6787732886583,,28313,,,142.150.180.91,,,UDP,
,,1006,3398,2788812592449,,,,21406,,,False,,,DNS,,False,,,1677611848,,,,197.1.251.210,,87145,,,,,,,,,,,,,,
,,,,,04/20/2023 01:17:03,,HTTPS,,,,False,,,,,False,,8747296380767,,112.67.67.130,,youtube.com,,,,1033,,,,,,,17717,,,1825,,,
,,,,6119831538347,,,TCP,8527,facebook.com,,False,,,,83.238.103.229,,,,29/08/2023 15:11:43,,5711,,,,,1474,,,,,,,,False,,,70709,,
zoom.us,851,,,2266040703263,07/03/2023 03:00:34,,,,,,False,,,,,,False,,,,1963,,,,50913,,,12797,,,,,,,,,,HTTP,
,,,323,,,6173661108250,,,,,False,False,,,173.131.16.143,,,,2023-12-18T12:16:03.000Z,,,instagram.com,,,,,,,14709,,4,7553,,,,,,TCP,
,2694,,,,,,HTTP,,,30777,False,,,,51.213.4.227,,,2386240532487,2023-07-02 20:28:34,,,,,1758,52802,,,,,,,,,False,,,,,
,,692,,,,,,,,,False,,,,,,False,5066855834389,,236.225.121.185,,,,8405,,,15/02/2023 13:58:40,2522,,,,,,,,,44753,HTTP,
,13/01/2023 00:16:58,859,5956,,,,,,snapchat.com,,False,,,,,,False,,,11.41.206.78,,,,,,,,,,9222649428518,,61183,,,,,83381,UDP,
,,,,,,,,,netflix.com,,False,,,HTTP,,True,,,2023-10-05T10:46:05.000Z,,2992,,81.8.193.76,,,441,,,54303,1882344242818,,35529,,,,,,,
,,3081,8946,1188519454196,,,,,youtube.com,37525,False,False,,,,,,,2023-06-29 16:20:11,,,,,,38593,,,,,,,,,,125.0.34.252,,,TCP,
flipkart.com,,,9369,,,,,56157,,,False,,,,155.240.120.179,True,,9802306470507,,,,,,,,,02/09/2023 05:26:37,,,,1865,,73851,,,,,HTTPS,
fileshare.cc,,,,,,,,,,,False,,,,140.51.205.159,,,,2023-05-10T05:54:20.000Z,,,,,,,888,,,,2264377891776,,55303,34243,False,,3954,,,HTTP
,538,,,1024043939835,1697291028,,,52782,flipkart.com,,False,,,,,,,,,,,,51.58.148.61,,,,,,,,,,,True,,8048,90784,,TCP
,,1991,,,,8222219876809,,63985,youtube.com,,False,,,DNS,,True,,,,84.66.14.98,8473,,,,,,02/07/2023 03:21:25,,,,,,87736,,,,,,
zoom.us,3444,,8905,,,,,,,,False,,,DNS,,True,,,01/19/2023 21:27:56,221.104.71.162,,,,,,,,61356,,7754572050765,,,64715,,,,,,
,,,,,2023-09-24 18:06:37,,,,,,False,True,,,,,,,,,5050,facebook.com,119.11.113.146,,,1130,,65237,,5619303952121,,,,,,,27225,HTTP,
instagram.com,,,,,31/03/2023 16:55:55,,,,,,False,False,,,228.229.47.135,,,9059184232767,,,,,,502,,1312,,2936,23045,,,,,,,,,DNS,
,,,9144,,04/21/2023 05:21:15,,,,netflix.com,63450,False,,,HTTP,143.222.60.196,,False,8729451262910,,,,,,,29582,,,,,,2570,,,,,,,,
,,1180,9441,3734288586880,11/20/2023 15:14:33,,HTTPS,,instagram.com,,False,True,,,105.21.26.32,,,,,,,,,,2504,,,10253,,,,,,,,,,,
,2023-01-07 05:30:40,,9736,8571251979898,,,,14388,,,False,,,,,False,,,,28.112.131.185,,snapchat.com,,,,1159,,,,,,,,,,,83289,,
,2023-05-08T19:38:52.000Z,,7563,,,7138720461884,,,youtube.com,,False,,,UDP,,,False,,,,,,22.78.200.71,,,551,,35636,,,,,51484,,,,,,
facebook.com,,894,,,,2876095237729,DNS,,,,False,,,,163.58.46.56,,,,,,,,,2739,,,1702417160,32020,,,,,28371,True,,,,,
,2510,,,,,1347250776873,TCP,,facebook.com,,False,,,,,,False,,,,3054,,,,,,,4686,10743,,,,,,,,,,
,,,,,1676992323,,,,netflix.com,54849,False,,,HTTP,,,,6689167898545,,121.138.111.68,6625,,,,,3256,,,,,,,,False,,,37829,,
,1241,,,,,,,,,63054,False,,netflix.com,,,False,,,,,,,,7911,80636,,1701421967,,,3443710439857,,,,,81.193.18.14,,,TCP,
,2757,,6920,,,4945439092572,,,,,False,,zoom.us,,,False,,,,,,,157.240.108.233,,,,,,91757,,,63502,,,,,,UDP,
,3500,,2271,,,,,,,,False,,,TCP,,,True,,,200.161.36.227,,,,,,,2023-01-27 16:10:44,,,2795385217536,,39560,,,,,82198,,
,,3367,8995,,,,TCP,,,,False,,flipkart.com,,,,,,1696617881,,,,,,,,,,,5751126775042,,4144,,True,130.247.150.32,,57178,,
,2340,,9312,,,,TCP,,,,False,,zoom.us,,41.248.129.76,True,,3499101530713,,,,,,,,,2023-05-16T11:34:44.000Z,,41106,,,16785,,,,,,,
,1685914174,,,,,,,,,,False,,twitter.com,HTTP,,False,,,,,3956,,224.10.200.208,,,681,,,,8382943673661,,2835,52242,,,,,,
,,,,7964976777051,09/09/2023 20:33:23,,,10950,,,False,,,,,,,,,,,flipkart.com,73.116.253.51,1554,,971,,,,,,,86366,False,,,,,HTTP
,,,,,,,,,,13759,False,,instagram.com,,,,,,2023-09-24T17:50:38.000Z,,3441,,100.15.181.46,,,2394,,,,7661021785461,,,25388,False,,,,UDP,
,27/01/2023 06:19:32,2460,5170,,,,,,,,False,,,,,,True,6712163097958,,,,amazon.in,,,,,,,88749,,,19006,,,216.138.244.240,,,TCP,
instagram.com,,,,4400498146342,07/08/2023 10:30:01,,,,,57080,False,,,,49.18.8.207,,,,,,,,,,,828,,,,,,,,True,,3539,78165,,TCP
facebook.com,,1757,,,,,HTTP,,,,False,True,,,,,,5234651838285,21/07/2023 23:26:46,219.26.55.9,,,,,,,,,,,,48073,91058,,,4111,,,
twitter.com,367,,,,2023-11-20 18:46:01,,,,,,False,,,,101.152.29.26,False,,6669482728643,,,9437,,,,,,,,,,,,,,,,1540,,
,705,,,,,,,,twitter.com,,False,False,,DNS,78.255.91.50,,,6430047953941,01/13/2023 15:58:27,,9214,,,,,,,,16145,,,,,,,,,,
,,,,,1672896665,,,,,,False,,,UDP,,,True,6540326571934,,143.111.253.198,3309,twitter.com,,,,1816,,62628,,,,,31324,,,,,,
,05/06/2023 21:29:15,,,,,3177936117190,HTTP,,,,False,,amazon.in,,119.227.141.213,,,,,,2501,,,,69763,1601,,15732,,,,,,True,,,,,
,,,,,,,,,,,False,,,,,True,,9034169741172,,,5169,zoom.us,235.211.204.53,,,,08/06/2023 19:12:59,,,,2659,11603,,,,,16802,,TCP
,07/12/2023 14:45:03,,,,,,,52749,instagram.com,,False,,,,,,,8462566220632,,,,,,8840,,3284,,,,,,,,False,,,25316,HTTP,
facebook.com,2646,,9237,,2023-07-26 20:05:08,3453799756229,,,,,False,,,,23.105.237.151,,,,,,,,,,,,,,,,,25448,,True,,,29192,DNS,
,,,,9698140229129,11/21/2023 11:26:24,,,,,,False,,flipkart.com,HTTPS,118.130.78.149,,False,,,,,,,,8453,3455,,36989,,,,,,,,2223,,,
,,,8899,5039781532871,,,,32814,fileshare.cc,,False,,,HTTP,,,True,,,,,,,,,,18/11/2023 11:27:57,,,,3049,,89803,,232.69.106.239,,,,
,,1022,,,,,,,,7768,False,True,,,,,,8918431770488,,,,,,,,,1676549720,,,,,,,,23.84.188.194,7721,59127,,UDP
,,1594,,7137295706225,,,,,,34205,False,True,zoom.us,,56.62.121.226,,,,,,,,,,,,2023-03-07 14:13:43,,15251,,,,,,,769,,HTTP,
,,,,,,,,,amazon.in,275,False,,,,,False,,,,,1084,,,,61658,,2023-04-10 16:39:19,,,9296199741847,3492,,,,47.87.247.59,,,UDP,
twitter.com,956,,,,,,HTTPS,,,,False,,,,,,,,09/03/2023 04:19:01,,,,86.147.105.42,3837,55844,,,50128,,8997172294046,,,,True,,,,,
,,,,,,,,,,,False,,instagram.com,,,True,,,,,8997,,131.18.202.134,,,,2023-11-06T02:51:39.000Z,,85976,5800525651485,2439,3978,,,,,,,
amazon.in,,,,8529610983415,1676305596,,,,,,False,,,,,False,,,,,7445,,187.251.31.217,,,2897,,49909,93517,,,,,,,,,TCP,
,,638,5072,,29/08/2023 10:43:33,,,,zoom.us,,False,,,,,True,,5269937078897,,,,,,,,,,62701,,,,,53989,,116.21.38.166,,,,HTTPS
,,,2383,,,,,61082,,,False,,,,,,,1803335572130,1684376415,,,flipkart.com,199.3.150.238,,,,,,,,1726,,,False,,,74182,,HTTPS
facebook.com,24/06/2023 05:17:38,,8312,,,,,,,2228,False,,,HTTPS,,,True,,,,,,79.115.166.133,,,,,,,5910311233070,3212,,47381,,,,,,
,,,8143,,,,,13025,youtube.com,,False,,,UDP,,True,,5215576065118,,,,,227.77.96.240,,,,2023-09-22T01:04:46.000Z,,,,129,,35985,,,,,,
,2113,,,,,9977232005906,,,,,False,,zoom.us,,,False,,,,105.55.124.201,,,,,,,2023-04-17 02:30:05,48568,,,,,,,,8456,74327,DNS,
flipkart.com,,63,,,,5946953864411,,,,,False,,,,,,True,,,,,,,,,,2023-08-08 02:02:34,,,,,,19338,,34.233.252.195,2562,,,UDP
,,797,,,,,,27872,snapchat.com,,False,True,,,181.19.110.29,,,5441922741072,,,,,,4090,32822,,1693605581,,,,,,,,,,,HTTPS,
,2592,,,,,,,,,,True,,,,,True,,1706424633638,2023-10-01T03:34:28.000Z,,,,,,,,,,,,,24560,33970,,217.8.71.26,5632,,HTTP,
,1953,,5000,,13/12/2023 14:59:07,2858280459261,,,,,False,,snapchat.com,,,-7,,,,,,,240.162.102.97,,,,,40983,58113,,,,,,,,,HTTPS,
,1662,,1944,9116464647762,,,,,,,False,,,HTTP,,False,,,,,,,,,,,1686235079,30280,,,,,,,56.24.22.128,,31148,,
,2174,,,,,,DNS,,,43750,False,,,,,True,,2910490024409,01/30/2023 14:12:03,,,amazon.in,,,,,,,74687,,,,,,110.226.176.238,3958,,,
,,,,,,,,14055,,,False,True,,HTTPS,,,,,23/12/2023 19:27:11,,5809,,,,,,,,,5857617325245,824,,,,243.50.53.129,,71366,,
,3034,,,,,3706956796816,,,amazon.in,,False,,,TCP,,,True,,2023-09-12T00:16:53.000Z,,,,,,,,,32522,54567,,,,,,157.211.91.80,5985,,,
,,2087,,6735113238449,2023-04-05 14:52:20,,,,,,False,,,,247.64.217.111,False,,,,,,twitter.com,,2365,,,,,26076,,,33581,,,,,,HTTP,
,04/02/2023 14:51:13,,8083,2691339611824,,,,,,,False,,,TCP,,,,,,123.111.119.127,,netflix.com,,,18784,1796,,62464,,,,,,False,,,,,
,,,,2591940527817,,,,,,49833,False,False,flipkart.com,,,,,,2023-09-29T12:51:58.000Z,121.188.98.136,4659,,,,,,,,39382,,2822,,,,,,,HTTPS,
,,558,,,2023-10-25T18:27:16.000Z,,,,facebook.com,46768,False,True,,,,,,,,234.15.121.0,,,,,23647,,,,,6611750587133,,,,,,1872,,,HTTPS
,,,,5044917125786,,,,59233,fileshare.cc,,False,,,,,,False,,,,,,80.229.149.46,,29485,1315,1702731143,,,,,,,,,8499,,,UDP
netflix.com,,1733,,,,4899784467460,,,,14580,False,,,,,,True,,,109.103.177.65,,,,,,,2023-07-30 10:46:12,,,,,,74818,,,5679,,,HTTP
,2833,,,,,,,,,,False,,zoom.us,,82.10.41.99,False,,,,,,,,,,,1683670150,,30017,5125876528365,,,,,,3858,,HTTP,
,04/17/2023 06:11:29,,8201,,,6213121098101,,26073,,,False,,instagram.com,,,,,,,78.159.5.159,,,,,,2114,,,,,,,10987,False,,,,UDP,
,,,,,,,,,,14039,False,,facebook.com,UDP,,True,,9959687035795,,60.80.50.142,,,,5954,,,2023-06-19 11:37:38,,,,979,,86485,,,,,,
,2754,,,,06/21/2023 17:58:48,,UDP,,,,False,,snapchat.com,,,False,,9476487142987,,,,,,6039,,,,,,,,51892,,,91.197.19.127,,55863,,
,3483,,,,10/13/2023 09:17:53,,UDP,,,,False,,twitter.com,,,,,,,63.180.173.31,,,,5975,,,,,,7547353743754,,64579,11993,True,,,,,
twitter.com,,,4778,,,,DNS,,,,False,,,,,,True,,19/05/2023 15:07:16,,,,,,16127,,,49478,,7346143892095,2711,,,,28.115.211.42,,,,
netflix.com,,,7752,,,6764344735795,,,,,False,False,,,31.144.105.41,,,,,,,,,,,2306,11/01/2023 18:54:27,,,,,28695,,,,,59103,UDP,
twitter.com,20/04/2023 19:55:02,274,2813,,,,,,,,False,,,,107.43.83.157,True,,,,,,,,,,,,61664,5510,2082981650421,,,,,,,,HTTP,
,2020,,,,,5977551449573,,,,,False,,,,,,,,,,,instagram.com,,,,,,,,,,,61848,True,,4889,,,DNS
,,,,,,,,,,,False,False,instagram.com,,,,,5202526446897,,138.58.124.174,6422,,,,,1358,27/06/2023 05:56:46,51402,,,,,15911,,,,,,
snapchat.com,,,,,,2368520212302,,,,,False,,,HTTPS,,,False,,,,,,20.177.149.110,6452,,,1672660086,,37813,,2279,58090,,,,,,,
,16/06/2023 16:30:36,2752,185,3286988534668,,,UDP,22336,twitter.com,,False,False,,,109.137.251.208,,,,,,,,,,,,,,,,,,35963,,,,,,
,,3180,,,,3609202759701,,,,30666,False,,,,118.79.152.37,True,,,2023-09-28T01:17:53.000Z,,1790,,,,,,,,,,,,62770,,,,,,HTTP
instagram.com,,,228,,,,,,,,False,,,HTTPS,,,,4245074094283,,69.233.192.145,,,,,,,2023-03-22 10:39:15,61901,,,699,,43001,False,,,,,
,,,2763,,28/12/2023 03:49:37,3402156642236,,,,,False,,netflix.com,,,,,,,,,,,,,,,,40877,,917,8008,,True,122.164.15.170,,,,TCP
